id,name,main_ocid,main_id,awards_id
0,CCG Systems ,ocds-9t57fa-51881,ocds-9t57fa-51881-2023-04-14T00:00:00Z,15025
0,EZOLIMO TRAINING AND SUPPLY,ocds-9t57fa-51894,ocds-9t57fa-51894-2023-04-14T00:00:00Z,17508
0,Rethusehile Civils and Trading,ocds-9t57fa-52239,ocds-9t57fa-52239-2023-04-21T00:00:00Z,13438
0,FIDELITY CASH SOLUTIONS,ocds-9t57fa-52448,ocds-9t57fa-52448-2023-04-21T00:00:00Z,14290
0,NJONGO HOLDINGS,ocds-9t57fa-52463,ocds-9t57fa-52463-2023-04-21T00:00:00Z,15454
0,MIHL Investments,ocds-9t57fa-52513,ocds-9t57fa-52513-2023-04-21T00:00:00Z,13190
0,MASAHANGE TRADING AND PROJECTS,ocds-9t57fa-52554,ocds-9t57fa-52554-2023-04-21T00:00:00Z,13271
0,Exponant,ocds-9t57fa-52712,ocds-9t57fa-52712-2023-02-10T00:00:00Z,11022
514294, (PARACOACH),ocds-9t57fa-52872,ocds-9t57fa-52872-2023-04-28T00:00:00Z,27742
0,Tyebile Trading 16 ,ocds-9t57fa-52898,ocds-9t57fa-52898-2023-04-28T00:00:00Z,20018
0,ABC PRESS,ocds-9t57fa-52918,ocds-9t57fa-52918-2023-04-28T00:00:00Z,16934
0,LAKESHORE TRADING 102,ocds-9t57fa-53308,ocds-9t57fa-53308-2023-05-05T00:00:00Z,20050
0,F L O SPECIALIZED PRODUCT SOLUTIONS,ocds-9t57fa-53530,ocds-9t57fa-53530-2023-05-05T00:00:00Z,13077
0,MTHENTE RESEARCH AND CONSULTING SERVICES,ocds-9t57fa-54134,ocds-9t57fa-54134-2023-05-12T00:00:00Z,17153
0,Tlholo Commerce,ocds-9t57fa-55391,ocds-9t57fa-55391-2023-05-26T00:00:00Z,17316
0,LEKTRATEK WATERTEGNOLOGIE,ocds-9t57fa-55525,ocds-9t57fa-55525-2023-05-26T00:00:00Z,15748
1007106, (LATERAL UNISON INSURANCE BROKERS),ocds-9t57fa-55550,ocds-9t57fa-55550-2023-05-26T00:00:00Z,40198
0,DIOPOINT ,ocds-9t57fa-57017,ocds-9t57fa-57017-2023-06-09T00:00:00Z,16689
0,SIVUTHUMLILO PLANT HIRE,ocds-9t57fa-57033,ocds-9t57fa-57033-2023-06-09T00:00:00Z,18380
0,CENS INVESTMENT HOLDINGS,ocds-9t57fa-57109,ocds-9t57fa-57109-2023-06-09T00:00:00Z,15363
0,NEP CONSULTING ENGINEERS,ocds-9t57fa-57429,ocds-9t57fa-57429-2023-06-15T00:00:00Z,21960
0,BENVER CIVILS AND PLANT HIRE,ocds-9t57fa-57559,ocds-9t57fa-57559-2023-06-15T00:00:00Z,19170
0,BVI Consulting Engineers,ocds-9t57fa-57584,ocds-9t57fa-57584-2023-06-15T00:00:00Z,17722
0,BLACKBIRD TRADING 480,ocds-9t57fa-57654,ocds-9t57fa-57654-2023-06-15T00:00:00Z,22837
0,SIYAZAMA HOUSING,ocds-9t57fa-58212,ocds-9t57fa-58212-2023-06-23T00:00:00Z,23450
0,UBUHLE BESIZWE CONSTRUCTION,ocds-9t57fa-58267,ocds-9t57fa-58267-2023-06-23T00:00:00Z,25136
0,JACKEYS MULTI TRADE COMPANY,ocds-9t57fa-58339,ocds-9t57fa-58339-2023-06-23T00:00:00Z,17579
575691, (SUMEYA GENERAL TRADING),ocds-9t57fa-58363,ocds-9t57fa-58363-2023-06-23T00:00:00Z,28409
0,HOFISI PROPERTIES ,ocds-9t57fa-58576,ocds-9t57fa-58576-2023-06-30T00:00:00Z,25242
0,CHACHA TECHNICAL SOLUTIONS,ocds-9t57fa-58983,ocds-9t57fa-58983-2023-06-30T00:00:00Z,20421
0,SILVER SOLUTIONS 3108,ocds-9t57fa-59008,ocds-9t57fa-59008-2023-06-30T00:00:00Z,21424
208311, (HOSANA CONSTRUCTION),ocds-9t57fa-60187,ocds-9t57fa-60187-2023-07-14T00:00:00Z,29634
0,DLOZI MAN TRADING ENTERPRISE,ocds-9t57fa-60237,ocds-9t57fa-60237-2023-07-14T00:00:00Z,20445
7930, (SIEMENS HEALTHCARE),ocds-9t57fa-60889,ocds-9t57fa-60889-2023-07-21T00:00:00Z,28692
236511, (ESK SUPPLIERS),ocds-9t57fa-60899,ocds-9t57fa-60899-2023-07-21T00:00:00Z,27189
0,Nsibandos Trading,ocds-9t57fa-60985,ocds-9t57fa-60985-2023-07-21T00:00:00Z,18660
1108405, IMA NATHI CONSTRUCTION,ocds-9t57fa-60994,ocds-9t57fa-60994-2023-07-21T00:00:00Z,46775
0,IMPERATRIX,ocds-9t57fa-61013,ocds-9t57fa-61013-2023-07-21T00:00:00Z,20136
0,NOXOLO AND MALI TRADING 14,ocds-9t57fa-61518,ocds-9t57fa-61518-2023-07-28T00:00:00Z,22088
0,Dikhra Engineering,ocds-9t57fa-61716,ocds-9t57fa-61716-2023-07-28T00:00:00Z,15582
0,FAIRLY CLEAR TRADING AND PROJECTS,ocds-9t57fa-61739,ocds-9t57fa-61739-2023-07-28T00:00:00Z,17677
68008, (KUNENE MAKOPO RISK SOLUTIONS),ocds-9t57fa-61764,ocds-9t57fa-61764-2023-07-28T00:00:00Z,36973
0,IZUMWALT,ocds-9t57fa-62504,ocds-9t57fa-62504-2023-08-04T00:00:00Z,15650
173158, (OVERROX TRADING 55),ocds-9t57fa-62515,ocds-9t57fa-62515-2023-08-04T00:00:00Z,40195
0,SEDIMA SECURITY AND CLEANING SERVICES,ocds-9t57fa-63031,ocds-9t57fa-63031-2023-08-11T00:00:00Z,23408
170919, (GILBERT AND I PROJECTS),ocds-9t57fa-63103,ocds-9t57fa-63103-2023-08-11T00:00:00Z,32545
1019392, (MKHANDI GROUP),ocds-9t57fa-63125,ocds-9t57fa-63125-2023-08-11T00:00:00Z,26022
0,Capstone 1248,ocds-9t57fa-63933,ocds-9t57fa-63933-2023-08-18T00:00:00Z,24309
0,ABEDCON PROJECTS,ocds-9t57fa-64041,ocds-9t57fa-64041-2023-08-18T00:00:00Z,21937
0,NOBLETEQ ARMS AND AMMUNITION,ocds-9t57fa-64222,ocds-9t57fa-64222-2023-07-07T00:00:00Z,15569
0,ZAMIL ENGINEERS AND CONSTRUCTORS,ocds-9t57fa-64610,ocds-9t57fa-64610-2023-08-24T00:00:00Z,19440
135320, (PRESSURE GROUP HOLDINGS),ocds-9t57fa-65608,ocds-9t57fa-65608-2023-09-01T00:00:00Z,36808
0,East Coast Distributors,ocds-9t57fa-65744,ocds-9t57fa-65744-2023-09-01T00:00:00Z,19257
0,Safetygrip Amasonto,ocds-9t57fa-65778,ocds-9t57fa-65778-2023-09-01T00:00:00Z,19258
70314, (R CONRAD TRADING),ocds-9t57fa-65793,ocds-9t57fa-65793-2023-09-01T00:00:00Z,37848
17538, (FACHS BUSINESS CONSULTING AND TRAINING),ocds-9t57fa-66166,ocds-9t57fa-66166-2023-09-08T00:00:00Z,29069
62751, (EXPRESS BUILDERS),ocds-9t57fa-66399,ocds-9t57fa-66399-2023-09-08T00:00:00Z,41945
52911, (BAROQUE MEDICAL),ocds-9t57fa-66417,ocds-9t57fa-66417-2023-09-08T00:00:00Z,29301
352486, (YILOTSHWA TRADING),ocds-9t57fa-66524,ocds-9t57fa-66524-2023-09-08T00:00:00Z,29100
32588, (SPARKS AND ELLIS),ocds-9t57fa-67114,ocds-9t57fa-67114-2023-09-15T00:00:00Z,28986
800722, (OZZ KAMANA PRODCUTIONS),ocds-9t57fa-67245,ocds-9t57fa-67245-2023-09-15T00:00:00Z,34797
89950, (LAZOLA TRADINGS),ocds-9t57fa-67246,ocds-9t57fa-67246-2023-09-15T00:00:00Z,32771
0,A AND P CIVILS AND TRADING,ocds-9t57fa-67269,ocds-9t57fa-67269-2023-09-15T00:00:00Z,21861
0,MJADU CONTRACTORS,ocds-9t57fa-67282,ocds-9t57fa-67282-2023-09-15T00:00:00Z,21146
338004, (LANDA AND AMYO PROJECTS),ocds-9t57fa-67301,ocds-9t57fa-67301-2023-09-15T00:00:00Z,35628
0,ABILITY HOLDINGS 35,ocds-9t57fa-67419,ocds-9t57fa-67419-2023-09-15T00:00:00Z,19608
0,Hubtech Investments,ocds-9t57fa-67459,ocds-9t57fa-67459-2023-09-15T00:00:00Z,19612
216434, (CAMLULO TRADING),ocds-9t57fa-68151,ocds-9t57fa-68151-2023-09-22T00:00:00Z,42630
785607, (PROCEED GROUP AFRICA),ocds-9t57fa-68729,ocds-9t57fa-68729-2023-09-29T00:00:00Z,31025
5529, (BILANTSHA GENERAL TRADING),ocds-9t57fa-68854,ocds-9t57fa-68854-2023-09-29T00:00:00Z,39621
0,RILEY AUCTIONEERS,ocds-9t57fa-68887,ocds-9t57fa-68887-2023-09-29T00:00:00Z,23575
0,MAXAL PROJECTS (SA),ocds-9t57fa-69279,ocds-9t57fa-69279-2023-10-05T00:00:00Z,20537
0,MIDRON CONSTRUCTION AND PROPERTY DEVELOPMENT,ocds-9t57fa-69396,ocds-9t57fa-69396-2023-10-05T00:00:00Z,20660
0,VUWA HOLDINGS,ocds-9t57fa-69500,ocds-9t57fa-69500-2023-10-06T00:00:00Z,22083
97211, (SBM ENGINEERING SERVICES),ocds-9t57fa-69503,ocds-9t57fa-69503-2023-10-06T00:00:00Z,31059
0,Transtruct,ocds-9t57fa-69554,ocds-9t57fa-69554-2023-10-06T00:00:00Z,20419
0,WEINVEST INVESTMENTS,ocds-9t57fa-69572,ocds-9t57fa-69572-2023-07-07T00:00:00Z,17695
0,WORLD TELECOM AND DATA,ocds-9t57fa-69613,ocds-9t57fa-69613-2023-10-06T00:00:00Z,20521
0,Joycia,ocds-9t57fa-70043,ocds-9t57fa-70043-2023-07-07T00:00:00Z,17611
0,KEA MAOBA SOLUTIONS,ocds-9t57fa-70115,ocds-9t57fa-70115-2023-08-04T00:00:00Z,17630
18048, (FIRE STUFF 365),ocds-9t57fa-70263,ocds-9t57fa-70263-2023-10-13T00:00:00Z,36411
0,Khanimambo Group,ocds-9t57fa-70382,ocds-9t57fa-70382-2023-10-13T00:00:00Z,19998
326656, (A AND P CIVILS AND TRADING),ocds-9t57fa-71050,ocds-9t57fa-71050-2023-10-20T00:00:00Z,25706
1206072, (NEW NTHATHI TRADING ENTERPRISE),ocds-9t57fa-71155,ocds-9t57fa-71155-2023-10-20T00:00:00Z,36133
122200, (MR6 SECURITY SERVICES),ocds-9t57fa-71646,ocds-9t57fa-71646-2023-10-27T00:00:00Z,26104
262515, (J ND J N TRADING),ocds-9t57fa-71929,ocds-9t57fa-71929-2023-10-27T00:00:00Z,30390
568118, (SHADON PROPERTIES),ocds-9t57fa-71940,ocds-9t57fa-71940-2023-10-27T00:00:00Z,29074
0,3RD GENERATION TRADING,ocds-9t57fa-73453,ocds-9t57fa-73453-2023-11-10T00:00:00Z,24365
0,MEMOTEK TRADING ,ocds-9t57fa-73461,ocds-9t57fa-73461-2023-11-10T00:00:00Z,24303
531555, (SOUTH AFRICAN FILM INSTITUTE),ocds-9t57fa-73486,ocds-9t57fa-73486-2023-11-10T00:00:00Z,35034
64805, (MVULA ENTERPRISE GROUP),ocds-9t57fa-73514,ocds-9t57fa-73514-2023-11-10T00:00:00Z,36766
0,JAKADA HOLDINGS,ocds-9t57fa-73548,ocds-9t57fa-73548-2023-11-10T00:00:00Z,21307
187359,RJJ PROJECT MANAGEMENT,ocds-9t57fa-73629,ocds-9t57fa-73629-2023-11-10T00:00:00Z,43348
0,ST Nicholson General Trading ,ocds-9t57fa-74288,ocds-9t57fa-74288-2023-07-28T00:00:00Z,19511
0,BAMBOLUNYE TECHNOLOGIES,ocds-9t57fa-74390,ocds-9t57fa-74390-2023-11-17T00:00:00Z,22417
345991, (SA FIRE WATCH),ocds-9t57fa-74529,ocds-9t57fa-74529-2023-11-17T00:00:00Z,26990
0,TRUVELO AFRICA ELECTRONICS DIVISION,ocds-9t57fa-74865,ocds-9t57fa-74865-2023-11-24T00:00:00Z,25168
0,ESICONGCWENI TRADING,ocds-9t57fa-75098,ocds-9t57fa-75098-2023-11-23T00:00:00Z,25221
359892, (IZAZI TECHNOLOGIES),ocds-9t57fa-75298,ocds-9t57fa-75298-2023-11-24T00:00:00Z,25778
672815, (EMPIRE 0501 HOLDINGS),ocds-9t57fa-75365,ocds-9t57fa-75365-2023-11-24T00:00:00Z,41944
117053, (PHALA DIKELELLO),ocds-9t57fa-75390,ocds-9t57fa-75390-2023-11-24T00:00:00Z,35943
0,Tapis Construction ,ocds-9t57fa-75404,ocds-9t57fa-75404-2023-11-24T00:00:00Z,24486
0,The Standard Bank of South Africa,ocds-9t57fa-75969,ocds-9t57fa-75969-2023-12-01T00:00:00Z,25068
0,KTO DIGITAL,ocds-9t57fa-76216,ocds-9t57fa-76216-2023-12-01T00:00:00Z,20992
54861, (YENZAKAHLE HOLDINGS),ocds-9t57fa-76807,ocds-9t57fa-76807-2023-12-08T00:00:00Z,39231
0,THULAMBE,ocds-9t57fa-77796,ocds-9t57fa-77796-2023-12-01T00:00:00Z,20763
0,Empire Trading,ocds-9t57fa-79151,ocds-9t57fa-79151-2023-11-10T00:00:00Z,21677
0,MMETJA TRADING ENTERPRISE,ocds-9t57fa-80806,ocds-9t57fa-80806-2023-07-21T00:00:00Z,22522
0,THUTHUKA OFFICE SUPPLIES,ocds-9t57fa-83392,ocds-9t57fa-83392-2023-09-01T00:00:00Z,24150
16548, (LUKHO DEVELOPMENT AGENCY),ocds-9t57fa-90721,ocds-9t57fa-90721-2023-04-06T00:00:00Z,28684
152566, (PLAN B PROJECTS AND TRADING),ocds-9t57fa-95305,ocds-9t57fa-95305-2023-06-08T00:00:00Z,31229
107991, STATE INFORMATION TECHNOLOGY AGENCY,ocds-9t57fa-117294,ocds-9t57fa-117294-2023-10-13T00:00:00Z,44838
0,GLOBAL SOLUTION DEVELOPMENT,ocds-9t57fa-46105,ocds-9t57fa-46105-2023-02-10T00:00:00Z,10052
0,Ephaphata Trading,ocds-9t57fa-46692,ocds-9t57fa-46692-2023-02-17T00:00:00Z,12060
0,Vunani Investment,ocds-9t57fa-46733,ocds-9t57fa-46733-2023-02-17T00:00:00Z,12086
0,WILLVEST TWENTY THREE,ocds-9t57fa-46746,ocds-9t57fa-46746-2023-02-17T00:00:00Z,11990
0,DEMOCRATIC PACKAGING,ocds-9t57fa-47459,ocds-9t57fa-47459-2023-02-25T00:00:00Z,14456
0,DELTA WASTE MANAGEMENT,ocds-9t57fa-47465,ocds-9t57fa-47465-2023-02-25T00:00:00Z,13793
0,Mabophe Logistics and Business Solutions,ocds-9t57fa-47570,ocds-9t57fa-47570-2023-02-25T00:00:00Z,10602
0,Redlight Security,ocds-9t57fa-48103,ocds-9t57fa-48103-2023-03-03T00:00:00Z,16124
0,COLDPOINT AIRCON SERVICES,ocds-9t57fa-48893,ocds-9t57fa-48893-2023-03-10T00:00:00Z,12586
0,NOLADA 8,ocds-9t57fa-49468,ocds-9t57fa-49468-2023-03-17T00:00:00Z,15491
0,OJAMA DEVELOPMENT PROJECTS,ocds-9t57fa-49520,ocds-9t57fa-49520-2023-03-17T00:00:00Z,20070
0,Akili Data and Technology Solutions,ocds-9t57fa-49545,ocds-9t57fa-49545-2023-03-17T00:00:00Z,15005
0,ZIMBIWE INSELE TRADING ENTERPRISE,ocds-9t57fa-50184,ocds-9t57fa-50184-2023-03-24T00:00:00Z,23947
0,Bergzicht Training,ocds-9t57fa-50191,ocds-9t57fa-50191-2023-03-25T00:00:00Z,14445
0,SILVER LAKE TRADING 305,ocds-9t57fa-50262,ocds-9t57fa-50262-2023-03-25T00:00:00Z,16248
0,SCHIBA TRADING,ocds-9t57fa-50266,ocds-9t57fa-50266-2023-03-25T00:00:00Z,20871
0,VRIES AIRCONDITIONING AND REFRIGERATION,ocds-9t57fa-50265,ocds-9t57fa-50265-2023-03-25T00:00:00Z,17513
0,Home Affairs - Government Printing Works,ocds-9t57fa-50663,ocds-9t57fa-50663-2023-02-17T00:00:00Z,9827
0,GENBIZ TRADING 1001,ocds-9t57fa-51448,ocds-9t57fa-51448-2023-04-07T00:00:00Z,16132
0,INFOVERGE SOLUTIONS,ocds-9t57fa-51448,ocds-9t57fa-51448-2023-04-07T00:00:00Z,16134
0,PINPOINT ONE HUMAN RESOURCES,ocds-9t57fa-51549,ocds-9t57fa-51549-2023-03-10T00:00:00Z,17347
0,REALTIME TRADING AND PROJECTS,ocds-9t57fa-51918,ocds-9t57fa-51918-2023-04-14T00:00:00Z,18624
0,Amacwele Building and Civil Contractors,ocds-9t57fa-52591,ocds-9t57fa-52591-2023-04-22T00:00:00Z,13677
0,Kiwango Infrastructure and Developments,ocds-9t57fa-52865,ocds-9t57fa-52865-2023-04-28T00:00:00Z,19064
0,HLUBILIHLE GENERAL TRADING ,ocds-9t57fa-53330,ocds-9t57fa-53330-2023-05-05T00:00:00Z,21911
0,Esihle Suppliers and Services,ocds-9t57fa-53419,ocds-9t57fa-53419-2023-05-05T00:00:00Z,13508
0,Bakone International Capital ,ocds-9t57fa-53484,ocds-9t57fa-53484-2023-05-05T00:00:00Z,17020
16, (MSTBK INVESTMENT),ocds-9t57fa-53493,ocds-9t57fa-53493-2023-05-05T00:00:00Z,27025
0,4RGA Electrical Project Management and Contracting,ocds-9t57fa-53588,ocds-9t57fa-53588-2023-05-06T00:00:00Z,15102
0,LWAMLU TRADING,ocds-9t57fa-54080,ocds-9t57fa-54080-2023-05-12T00:00:00Z,15683
0,JVZ CONSTRUCTION,ocds-9t57fa-54099,ocds-9t57fa-54099-2023-05-13T00:00:00Z,17324
0,DELTA BUILT ENVIRONMENT CONSULTANTS,ocds-9t57fa-54666,ocds-9t57fa-54666-2023-05-19T00:00:00Z,14681
0,FIDELITY SECURITY SERVICES,ocds-9t57fa-54782,ocds-9t57fa-54782-2023-05-19T00:00:00Z,21702
35331, (MTF CONSULTANTS),ocds-9t57fa-55473,ocds-9t57fa-55473-2023-05-27T00:00:00Z,39694
0,CERACURE,ocds-9t57fa-55555,ocds-9t57fa-55555-2023-05-26T00:00:00Z,25076
0,Intrinsyc Dzumba Group,ocds-9t57fa-57094,ocds-9t57fa-57094-2023-06-09T00:00:00Z,20308
0,KHABALIDAKA TRADING ENTERPRISE,ocds-9t57fa-57461,ocds-9t57fa-57461-2023-06-15T00:00:00Z,21896
0,MICROMAX,ocds-9t57fa-58222,ocds-9t57fa-58222-2023-06-23T00:00:00Z,15963
0,Deloitte & Touche,ocds-9t57fa-58269,ocds-9t57fa-58269-2023-06-23T00:00:00Z,16603
0,M R S TECHNIQUES,ocds-9t57fa-58951,ocds-9t57fa-58951-2023-06-30T00:00:00Z,14419
0,BT Projects,ocds-9t57fa-59557,ocds-9t57fa-59557-2023-07-07T00:00:00Z,21460
77199, (DITLOU SUPPLIERS AND SERVICES),ocds-9t57fa-59589,ocds-9t57fa-59589-2023-07-07T00:00:00Z,36969
0,Sihlangu Semnikati Trading,ocds-9t57fa-59691,ocds-9t57fa-59691-2023-07-07T00:00:00Z,19017
0,Royal Access Control,ocds-9t57fa-59726,ocds-9t57fa-59726-2023-07-08T00:00:00Z,21167
0,SPACEGROW MEDIA,ocds-9t57fa-60210,ocds-9t57fa-60210-2023-07-14T00:00:00Z,18935
466225, (ALTRON TMT),ocds-9t57fa-60278,ocds-9t57fa-60278-2023-07-14T00:00:00Z,45029
0,REFLECTIONS DEVELOPMENT INSTITUTE,ocds-9t57fa-60352,ocds-9t57fa-60352-2023-07-15T00:00:00Z,20481
0,T CRESCENT CONSULTING,ocds-9t57fa-61038,ocds-9t57fa-61038-2023-07-22T00:00:00Z,16817
48847, (AR PROJECTS AND DEVELOPMENTS),ocds-9t57fa-61476,ocds-9t57fa-61476-2023-07-29T00:00:00Z,37513
630304,BITS PER SECOND SOLUTIONS,ocds-9t57fa-61666,ocds-9t57fa-61666-2023-07-28T00:00:00Z,53235
569691, (LSG CONSULTING ENGINEERS),ocds-9t57fa-61710,ocds-9t57fa-61710-2023-07-28T00:00:00Z,26372
189152, (ZIMELE ERP IT SERVICES),ocds-9t57fa-62462,ocds-9t57fa-62462-2023-08-04T00:00:00Z,35894
0,CADRE CONNECT,ocds-9t57fa-62683,ocds-9t57fa-62683-2023-08-11T00:00:00Z,23748
0,LIFE AT IT'S BEST ENTERPRISE,ocds-9t57fa-63022,ocds-9t57fa-63022-2023-08-11T00:00:00Z,23459
0,Civic Centre Trust,ocds-9t57fa-63061,ocds-9t57fa-63061-2023-08-11T00:00:00Z,23652
0,KAY N KO PROJECTS,ocds-9t57fa-63089,ocds-9t57fa-63089-2023-08-11T00:00:00Z,21792
0,SERVIGYN 12,ocds-9t57fa-63141,ocds-9t57fa-63141-2023-08-11T00:00:00Z,24872
0,Kotani Projects,ocds-9t57fa-63903,ocds-9t57fa-63903-2023-08-18T00:00:00Z,21984
482373, (TECHNOMOBILE),ocds-9t57fa-64046,ocds-9t57fa-64046-2023-08-18T00:00:00Z,25830
4954, (ALLENCO MEDICAL AND DENTAL SUPPLIES),ocds-9t57fa-64096,ocds-9t57fa-64096-2023-08-18T00:00:00Z,31800
1041115, (AERIOS GLOBAL AVIATION),ocds-9t57fa-64727,ocds-9t57fa-64727-2023-08-25T00:00:00Z,32001
397590, (GOMBASCH ENTERPRISES),ocds-9t57fa-64759,ocds-9t57fa-64759-2023-08-25T00:00:00Z,36042
0,ERGO THERAPY SOLUTIONS,ocds-9t57fa-64785,ocds-9t57fa-64785-2023-08-11T00:00:00Z,15505
83779, (KGAKWANA CONSTRUCTION AND ENTERPRISE),ocds-9t57fa-65593,ocds-9t57fa-65593-2023-09-01T00:00:00Z,36784
466171, (BALALA PROJECTS AND MANAGEMENT),ocds-9t57fa-65594,ocds-9t57fa-65594-2023-09-01T00:00:00Z,36798
70004, (SETCHABA SUPPLIER AND DEVELOPERS),ocds-9t57fa-65624,ocds-9t57fa-65624-2023-09-01T00:00:00Z,36826
900051,KADIMA CORP,ocds-9t57fa-65639,ocds-9t57fa-65639-2023-09-01T00:00:00Z,48002
1191904,URBAN AFRICA WORKS,ocds-9t57fa-65647,ocds-9t57fa-65647-2023-09-01T00:00:00Z,48018
407595, (DELIRIUM PROMOTIONS),ocds-9t57fa-65643,ocds-9t57fa-65643-2023-09-01T00:00:00Z,36841
112246, (MURAFHO CONSULTING),ocds-9t57fa-65684,ocds-9t57fa-65684-2023-09-01T00:00:00Z,30748
0,LODOX SYSTEMS,ocds-9t57fa-66292,ocds-9t57fa-66292-2023-09-08T00:00:00Z,25522
0,CAPE AGULHAS CIVILS,ocds-9t57fa-66466,ocds-9t57fa-66466-2023-09-08T00:00:00Z,20883
0,COMPUSOL IT TECHNOLOGIES,ocds-9t57fa-66477,ocds-9t57fa-66477-2023-09-08T00:00:00Z,24942
366664, (MAHLALI CONSTRUCTION),ocds-9t57fa-67284,ocds-9t57fa-67284-2023-09-15T00:00:00Z,38279
