id,url,title,format,language,description,dateModified,documentType,datePublished,main_ocid,main_id,tender_id
fd0030cb-516e-438b-9e50-53de6ba879cb,https://www.etenders.gov.za/home/Download?blobName=fd0030cb-516e-438b-9e50-53de6ba879cb.pdf&downloadedFileName=Exp-CCMA-Disaster%20Recovery%20%28002%29.pdf,Exp-CCMA-Disaster Recovery (002).pdf,pdf,en,Exp-CCMA-Disaster Recovery (002).pdf,2021-12-29T07:11:16Z,basic,2021-12-29T07:11:16Z,ocds-9t57fa-14431,ocds-9t57fa-14431-2021-12-29T00:00:00Z,14431
53afb430-3f85-4bbf-966c-9755aace65f5,https://www.etenders.gov.za/home/Download?blobName=53afb430-3f85-4bbf-966c-9755aace65f5.pdf&downloadedFileName=3.%20Successful%20bidder%20advertised.pdf,3. Successful bidder advertised.pdf,pdf,en,3. Successful bidder advertised.pdf,2021-12-31T05:59:08Z,basic,2021-12-31T05:59:08Z,ocds-9t57fa-14438,ocds-9t57fa-14438-2021-12-31T00:00:00Z,14438
49327e9d-9e0b-4e07-be64-062805d27097,https://www.etenders.gov.za/home/Download?blobName=49327e9d-9e0b-4e07-be64-062805d27097.pdf&downloadedFileName=ADAB%2004.2021%20Cleaning%20Services%20for%20the%20Agribusiness%20Development%20Agency.pdf,ADAB 04.2021 Cleaning Services for the Agribusiness Development Agency.pdf,pdf,en,ADAB 04.2021 Cleaning Services for the Agribusiness Development Agency.pdf,2021-04-23T16:02:04Z,basic,2021-04-23T16:02:04Z,ocds-9t57fa-152,ocds-9t57fa-152-2021-04-23T00:00:00Z,152
9f0b6632-61f0-41d8-bbd6-0aeac7659c72,https://www.etenders.gov.za/home/Download?blobName=9f0b6632-61f0-41d8-bbd6-0aeac7659c72.pdf&downloadedFileName=General%20Conditions%20of%20Contract.pdf,General Conditions of Contract.pdf,pdf,en,General Conditions of Contract.pdf,2021-04-23T16:16:12Z,basic,2021-04-23T16:16:12Z,ocds-9t57fa-154,ocds-9t57fa-154-2021-04-23T00:00:00Z,154
dd4d6d9c-83bc-4910-9ac6-62a1e282390d,https://www.etenders.gov.za/home/Download?blobName=dd4d6d9c-83bc-4910-9ac6-62a1e282390d.pdf&downloadedFileName=Tender%20IEC-KZN-01-2021%20Cover%20Page.pdf,Tender IEC-KZN-01-2021 Cover Page.pdf,pdf,en,Tender IEC-KZN-01-2021 Cover Page.pdf,2021-04-23T16:52:44Z,basic,2021-04-23T16:52:44Z,ocds-9t57fa-160,ocds-9t57fa-160-2021-04-23T00:00:00Z,160
7d1f9e31-17e3-4e0b-92c1-165aa6347742,https://www.etenders.gov.za/home/Download?blobName=7d1f9e31-17e3-4e0b-92c1-165aa6347742.pdf&downloadedFileName=Tender%20IEC-GP-01-2021.pdf,Tender IEC-GP-01-2021.pdf,pdf,en,Tender IEC-GP-01-2021.pdf,2021-04-23T16:56:12Z,basic,2021-04-23T16:56:12Z,ocds-9t57fa-161,ocds-9t57fa-161-2021-04-23T00:00:00Z,161
b4e3ac2b-02dd-4f16-a525-e15bb5719cb3,https://www.etenders.gov.za/home/Download?blobName=b4e3ac2b-02dd-4f16-a525-e15bb5719cb3.doc&downloadedFileName=DOCS%20CMR3%20314912%20v1%20RFQ%20TEMPLATE%20for%20Ammunitions.doc,DOCS CMR3 314912 v1 RFQ TEMPLATE for Ammunitions.doc,doc,en,DOCS CMR3 314912 v1 RFQ TEMPLATE for Ammunitions.doc,2021-06-15T11:07:18Z,basic,2021-06-15T11:07:18Z,ocds-9t57fa-2429,ocds-9t57fa-2429-2021-06-15T00:00:00Z,2429
a74b4846-c90b-47f5-ae62-4e38fa58ec19,https://www.etenders.gov.za/home/Download?blobName=a74b4846-c90b-47f5-ae62-4e38fa58ec19.docx&downloadedFileName=Firearm%20Training%20Manual%20Book%20Specification%20%283%29.docx,Firearm Training Manual Book Specification (3).docx,docx,en,Firearm Training Manual Book Specification (3).docx,2021-06-15T11:28:04Z,basic,2021-06-15T11:28:04Z,ocds-9t57fa-2432,ocds-9t57fa-2432-2021-06-15T00:00:00Z,2432
2c445c6b-d66c-4ca2-9dc5-97e2bbe4d50d,https://www.etenders.gov.za/home/Download?blobName=2c445c6b-d66c-4ca2-9dc5-97e2bbe4d50d.docx&downloadedFileName=Tender%20Invitation%2016%20June%202021%20%20Version%201%20%281%29.docx,Tender Invitation 16 June 2021  Version 1 (1).docx,docx,en,Tender Invitation 16 June 2021  Version 1 (1).docx,2021-06-15T13:27:53Z,basic,2021-06-15T13:27:53Z,ocds-9t57fa-2438,ocds-9t57fa-2438-2021-06-16T00:00:00Z,2438
0add3c40-21cc-489d-a63d-a84f9e8526f1,https://www.etenders.gov.za/home/Download?blobName=0add3c40-21cc-489d-a63d-a84f9e8526f1.pdf&downloadedFileName=RFQ%2013-06-Netbotz%20system%20maintenance.pdf,RFQ 13-06-Netbotz system maintenance.pdf,pdf,en,RFQ 13-06-Netbotz system maintenance.pdf,2021-06-15T14:23:48Z,basic,2021-06-15T14:23:48Z,ocds-9t57fa-2445,ocds-9t57fa-2445-2021-06-15T00:00:00Z,2445
25ffb14f-28ce-40b9-9d8e-299649fcf6ee,https://www.etenders.gov.za/home/Download?blobName=25ffb14f-28ce-40b9-9d8e-299649fcf6ee.pdf&downloadedFileName=R2520-21%20Annexures%20C%20D%20E%20-%20Local%20Content.pdf,R2520-21 Annexures C D E - Local Content.pdf,pdf,en,R2520-21 Annexures C D E - Local Content.pdf,2021-06-15T15:24:32Z,basic,2021-06-15T15:24:32Z,ocds-9t57fa-2454,ocds-9t57fa-2454-2021-06-15T00:00:00Z,2454
22cc52a4-846e-4e58-b86a-67a24cc2b8ab,https://www.etenders.gov.za/home/Download?blobName=22cc52a4-846e-4e58-b86a-67a24cc2b8ab.pdf&downloadedFileName=awarded.pdf,awarded.pdf,pdf,en,awarded.pdf,2022-06-23T16:46:56Z,basic,2022-06-23T16:46:56Z,ocds-9t57fa-24692,ocds-9t57fa-24692-2021-04-01T00:00:00Z,24692
9e61f38d-3bf9-4237-9c8d-d85b8cbdf4fb,https://www.etenders.gov.za/home/Download?blobName=9e61f38d-3bf9-4237-9c8d-d85b8cbdf4fb.pdf&downloadedFileName=Publication%20of%20Award%20Form%20%2801%29%20SCM-03-2020.pdf,Publication of Award Form (01) SCM-03-2020.pdf,pdf,en,Publication of Award Form (01) SCM-03-2020.pdf,2021-06-18T09:25:03Z,basic,2021-06-18T09:25:03Z,ocds-9t57fa-2496,ocds-9t57fa-2496-2021-03-15T00:00:00Z,2496
83edacfa-65a9-41dd-9218-011c33dc71dc,https://www.etenders.gov.za/home/Download?blobName=83edacfa-65a9-41dd-9218-011c33dc71dc.pdf&downloadedFileName=Award%20letter%20Consultmech.pdf,Award letter Consultmech.pdf,pdf,en,Award letter Consultmech.pdf,2022-07-13T11:02:46Z,basic,2022-07-13T11:02:46Z,ocds-9t57fa-26314,ocds-9t57fa-26314-2021-04-01T00:00:00Z,26314
467093e8-acf1-4d04-9835-140eb5026579,https://www.etenders.gov.za/home/Download?blobName=467093e8-acf1-4d04-9835-140eb5026579.pdf&downloadedFileName=Advert%20TENDER%2006%20-%202021.pdf,Advert TENDER 06 - 2021.pdf,pdf,en,Advert TENDER 06 - 2021.pdf,2022-08-22T15:19:10Z,basic,2022-08-22T15:19:10Z,ocds-9t57fa-30399,ocds-9t57fa-30399-2021-04-09T00:00:00Z,30399
0793d099-aa6a-4a39-8e04-79ba62ff4933,https://www.etenders.gov.za/home/Download?blobName=0793d099-aa6a-4a39-8e04-79ba62ff4933.pdf&downloadedFileName=spec.pdf,spec.pdf,pdf,en,spec.pdf,2022-09-06T11:32:43Z,basic,2022-09-06T11:32:43Z,ocds-9t57fa-32231,ocds-9t57fa-32231-2021-02-01T00:00:00Z,32231
4457facd-ec0a-4205-98d1-4f60b2a66c82,https://www.etenders.gov.za/home/Download?blobName=4457facd-ec0a-4205-98d1-4f60b2a66c82.pdf&downloadedFileName=TENDER%20DOC%20NOTICE%20%20144%20OF%202021%20Disinfection%20Fogging%20services%20of%20buildings-facilities%20for%20a%20period%20of%20one%20year.pdf,TENDER DOC NOTICE  144 OF 2021 Disinfection Fogging services of buildings-facilities for a period of one year.pdf,pdf,en,TENDER DOC NOTICE  144 OF 2021 Disinfection Fogging services of buildings-facilities for a period of one year.pdf,2021-07-09T08:05:16Z,basic,2021-07-09T08:05:16Z,ocds-9t57fa-3532,ocds-9t57fa-3532-2021-07-09T00:00:00Z,3532
1b0a72ed-46f0-48ff-b512-a79b221da5b7,https://www.etenders.gov.za/home/Download?blobName=1b0a72ed-46f0-48ff-b512-a79b221da5b7.pdf&downloadedFileName=Notice%20117%20of%202021%20Hankey%20BWS%20Phase%203_Tender%20Document_July%202021_FINAL.pdf,Notice 117 of 2021 Hankey BWS Phase 3_Tender Document_July 2021_FINAL.pdf,pdf,en,Notice 117 of 2021 Hankey BWS Phase 3_Tender Document_July 2021_FINAL.pdf,2021-07-09T09:08:57Z,basic,2021-07-09T09:08:57Z,ocds-9t57fa-3534,ocds-9t57fa-3534-2021-07-09T00:00:00Z,3534
a79d6b31-1e21-45e8-88e7-647ea5108cc4,https://www.etenders.gov.za/home/Download?blobName=a79d6b31-1e21-45e8-88e7-647ea5108cc4.pdf&downloadedFileName=RFQ%20FIRE%20INVESTIGATOR.pdf,RFQ FIRE INVESTIGATOR.pdf,pdf,en,RFQ FIRE INVESTIGATOR.pdf,2021-07-09T11:33:53Z,basic,2021-07-09T11:33:53Z,ocds-9t57fa-3549,ocds-9t57fa-3549-2021-07-10T00:00:00Z,3549
3b5f5ac2-51a6-49fe-82eb-e99d636969ed,https://www.etenders.gov.za/home/Download?blobName=3b5f5ac2-51a6-49fe-82eb-e99d636969ed.docx&downloadedFileName=Bid%20Advert%20%2009%20July%202021%20%281%29.docx,Bid Advert  09 July 2021 (1).docx,docx,en,Bid Advert  09 July 2021 (1).docx,2021-07-09T12:00:50Z,basic,2021-07-09T12:00:50Z,ocds-9t57fa-3556,ocds-9t57fa-3556-2021-07-09T00:00:00Z,3556
8ce54a00-9815-42f3-87bd-fd677fb4fd8b,https://www.etenders.gov.za/home/Download?blobName=8ce54a00-9815-42f3-87bd-fd677fb4fd8b.docx&downloadedFileName=Bid%20Advert%20%2009%20July%202021.docx,Bid Advert  09 July 2021.docx,docx,en,Bid Advert  09 July 2021.docx,2021-07-09T12:25:26Z,basic,2021-07-09T12:25:26Z,ocds-9t57fa-3562,ocds-9t57fa-3562-2021-07-09T00:00:00Z,3562
e283b957-3aa1-4982-8987-0d8d13ca411b,https://www.etenders.gov.za/home/Download?blobName=e283b957-3aa1-4982-8987-0d8d13ca411b.pdf&downloadedFileName=SCM-Bid-documents-SBD-1.pdf,SCM-Bid-documents-SBD-1.pdf,pdf,en,SCM-Bid-documents-SBD-1.pdf,2021-07-09T13:49:48Z,basic,2021-07-09T13:49:48Z,ocds-9t57fa-3569,ocds-9t57fa-3569-2021-07-09T00:00:00Z,3569
2b6b8141-1148-439c-8569-9148ff39f20d,https://www.etenders.gov.za/home/Download?blobName=2b6b8141-1148-439c-8569-9148ff39f20d.pdf&downloadedFileName=RFQ%20for%20Maitenance%20of%20Fire%20Extenguisher%20and%20procurement%20of%20safety%20Equipment%2009%20July%202021.pdf,RFQ for Maitenance of Fire Extenguisher and procurement of safety Equipment 09 July 2021.pdf,pdf,en,RFQ for Maitenance of Fire Extenguisher and procurement of safety Equipment 09 July 2021.pdf,2021-07-09T14:00:06Z,basic,2021-07-09T14:00:06Z,ocds-9t57fa-3571,ocds-9t57fa-3571-2021-07-09T00:00:00Z,3571
99f26655-c6b9-4069-8633-b1db43bf7830,https://www.etenders.gov.za/home/Download?blobName=99f26655-c6b9-4069-8633-b1db43bf7830.docx&downloadedFileName=Tender%20Adverts%20INSURANCE%20CONTRACT.docx,Tender Adverts INSURANCE CONTRACT.docx,docx,en,Tender Adverts INSURANCE CONTRACT.docx,2021-07-09T14:11:13Z,basic,2021-07-09T14:11:13Z,ocds-9t57fa-3575,ocds-9t57fa-3575-2021-07-09T00:00:00Z,3575
c900ebb6-9304-4e4b-83a4-4a80fb42db36,https://www.etenders.gov.za/home/Download?blobName=c900ebb6-9304-4e4b-83a4-4a80fb42db36.docx&downloadedFileName=English%20ad%20-%20.docx,English ad - .docx,docx,en,English ad - .docx,2021-07-13T10:00:43Z,basic,2021-07-13T10:00:43Z,ocds-9t57fa-3601,ocds-9t57fa-3601-2021-07-14T00:00:00Z,3601
c64f264a-ec8d-4d5e-a44c-5b6342874a2d,https://www.etenders.gov.za/home/Download?blobName=c64f264a-ec8d-4d5e-a44c-5b6342874a2d.pdf&downloadedFileName=BID%20DOCUMENT%20Q01597%20APPOINTMENT%20OF%20A%20SERVICE%20PROVUDER%20FOR%20VIP%20CATERING%20SERVICE%20AT%20UMVOTI%20IDP%20ROADSHOWS%20THIS%20INCLUDE%20BREAKFAST%20FOR%20130%20AND%20LUNCH%20130%20GUESTS.pdf,BID DOCUMENT Q01597 APPOINTMENT OF A SERVICE PROVUDER FOR VIP CATERING SERVICE AT UMVOTI IDP ROADSHOWS THIS INCLUDE BREAKFAST FOR 130 AND LUNCH 130 GUESTS.pdf,pdf,en,BID DOCUMENT Q01597 APPOINTMENT OF A SERVICE PROVUDER FOR VIP CATERING SERVICE AT UMVOTI IDP ROADSHOWS THIS INCLUDE BREAKFAST FOR 130 AND LUNCH 130 GUESTS.pdf,2021-05-05T08:21:42Z,basic,2021-05-05T08:21:42Z,ocds-9t57fa-516,ocds-9t57fa-516-2021-05-05T00:00:00Z,516
7829a68e-cd97-48eb-983c-f11b00418d5b,https://www.etenders.gov.za/home/Download?blobName=7829a68e-cd97-48eb-983c-f11b00418d5b.pdf&downloadedFileName=BID%20DOCUMENT%20Q01632%20APPOINTMENT%20OF%20A%20SERVICE%20PROVIDER%20FOR%20VIP%20CATERING%20SERVICE%20AT%20ENDUMENI%20IDP%20ROADSHOWS-%20THIS%20INCLUDE%20BREAKFAST%20FOR%20130-%20LUNCH%20130%20GUESTS%20AND%20REFRESHMENTS.pdf,BID DOCUMENT Q01632 APPOINTMENT OF A SERVICE PROVIDER FOR VIP CATERING SERVICE AT ENDUMENI IDP ROADSHOWS- THIS INCLUDE BREAKFAST FOR 130- LUNCH 130 GUESTS AND REFRESHMENTS.pdf,pdf,en,BID DOCUMENT Q01632 APPOINTMENT OF A SERVICE PROVIDER FOR VIP CATERING SERVICE AT ENDUMENI IDP ROADSHOWS- THIS INCLUDE BREAKFAST FOR 130- LUNCH 130 GUESTS AND REFRESHMENTS.pdf,2021-05-05T08:34:57Z,basic,2021-05-05T08:34:57Z,ocds-9t57fa-520,ocds-9t57fa-520-2021-05-05T00:00:00Z,520
d802349f-81c2-4922-90df-892351ca6764,https://www.etenders.gov.za/home/Download?blobName=d802349f-81c2-4922-90df-892351ca6764.pdf&downloadedFileName=TN013-2021%20Tracking%20System%20-%20Final%20Dokument.pdf,TN013-2021 Tracking System - Final Dokument.pdf,pdf,en,TN013-2021 Tracking System - Final Dokument.pdf,2021-05-05T08:57:41Z,basic,2021-05-05T08:57:41Z,ocds-9t57fa-525,ocds-9t57fa-525-2021-05-05T00:00:00Z,525
ff90b584-dd14-4e83-92a1-34b38198d358,https://www.etenders.gov.za/home/Download?blobName=ff90b584-dd14-4e83-92a1-34b38198d358.pdf&downloadedFileName=TN009-2021%20Photocopy%20Machines%20-%20Final%20Dokument.pdf,TN009-2021 Photocopy Machines - Final Dokument.pdf,pdf,en,TN009-2021 Photocopy Machines - Final Dokument.pdf,2021-05-05T09:13:32Z,basic,2021-05-05T09:13:32Z,ocds-9t57fa-527,ocds-9t57fa-527-2021-05-05T00:00:00Z,527
0619c276-e1ca-4ef3-8e77-f772e71bca68,https://www.etenders.gov.za/home/Download?blobName=0619c276-e1ca-4ef3-8e77-f772e71bca68.pdf&downloadedFileName=treasury%20awarded%20tender.pdf,treasury awarded tender.pdf,pdf,en,treasury awarded tender.pdf,2021-04-21T14:40:21Z,basic,2021-04-21T14:40:21Z,ocds-9t57fa-53,ocds-9t57fa-53-2021-01-20T00:00:00Z,53
e9f3221b-071f-4ae0-b2fc-42505bbcb6aa,https://www.etenders.gov.za/home/Download?blobName=e9f3221b-071f-4ae0-b2fc-42505bbcb6aa.pdf&downloadedFileName=ICASA%2043%202020%20BID%20DOCUMENT_.pdf,ICASA 43 2020 BID DOCUMENT_.pdf,pdf,en,ICASA 43 2020 BID DOCUMENT_.pdf,2021-05-05T10:00:01Z,basic,2021-05-05T10:00:01Z,ocds-9t57fa-539,ocds-9t57fa-539-2021-05-05T00:00:00Z,539
b1327dba-f44e-4daa-90a7-29acb159b0fa,https://www.etenders.gov.za/home/Download?blobName=b1327dba-f44e-4daa-90a7-29acb159b0fa.pdf&downloadedFileName=Arnot%20Power%20Station%20Units%201-%202%20and%203%20CW%20System%20Outage%20Scope%20of%20Work%20%5B4%20signed%5D.pdf,Arnot Power Station Units 1- 2 and 3 CW System Outage Scope of Work [4 signed].pdf,pdf,en,Arnot Power Station Units 1- 2 and 3 CW System Outage Scope of Work [4 signed].pdf,2021-05-05T10:45:42Z,basic,2021-05-05T10:45:42Z,ocds-9t57fa-542,ocds-9t57fa-542-2021-05-05T00:00:00Z,542
8eab0662-a803-42a9-a39b-057e90e09db5,https://www.etenders.gov.za/home/Download?blobName=8eab0662-a803-42a9-a39b-057e90e09db5.pdf&downloadedFileName=3.%20PEL-2020-RFQ-0006-%20NECSA%20TERMS%20AND%20CONDITIONS%20OF%20CONTRACT%20REV%203%20.pdf,3. PEL-2020-RFQ-0006- NECSA TERMS AND CONDITIONS OF CONTRACT REV 3 .pdf,pdf,en,3. PEL-2020-RFQ-0006- NECSA TERMS AND CONDITIONS OF CONTRACT REV 3 .pdf,2021-05-05T11:56:07Z,basic,2021-05-05T11:56:07Z,ocds-9t57fa-546,ocds-9t57fa-546-2021-05-05T00:00:00Z,546
f9c08074-8441-40c3-b605-0b6c75a03db4,https://www.etenders.gov.za/home/Download?blobName=f9c08074-8441-40c3-b605-0b6c75a03db4.pdf&downloadedFileName=20210430_RFP_Inner%20City%20Ranks_%20Reviewed%20Land%20survey%20_Carr.pdf,20210430_RFP_Inner City Ranks_ Reviewed Land survey _Carr.pdf,pdf,en,20210430_RFP_Inner City Ranks_ Reviewed Land survey _Carr.pdf,2021-05-05T13:19:55Z,basic,2021-05-05T13:19:55Z,ocds-9t57fa-550,ocds-9t57fa-550-2021-05-05T00:00:00Z,550
1f633d6d-2511-4c80-a3eb-94ec1252520e,https://www.etenders.gov.za/home/Download?blobName=1f633d6d-2511-4c80-a3eb-94ec1252520e.pdf&downloadedFileName=BID%20DOCUMENT%20SSC%20WC%2004%20%282021-2022%29%20Aerial%20imagery%20%20NC-%20UPINGTON.pdf,BID DOCUMENT SSC WC 04 (2021-2022) Aerial imagery  NC- UPINGTON.pdf,pdf,en,BID DOCUMENT SSC WC 04 (2021-2022) Aerial imagery  NC- UPINGTON.pdf,2021-05-05T14:27:26Z,basic,2021-05-05T14:27:26Z,ocds-9t57fa-561,ocds-9t57fa-561-2021-05-05T00:00:00Z,561
73801052-67b2-4b60-8f09-ea004bed62db,https://www.etenders.gov.za/home/Download?blobName=73801052-67b2-4b60-8f09-ea004bed62db.pdf&downloadedFileName=BID%20DOCUMENT%20SSC%20WC%2001%20%282021-2022%29%20Aerial%20imagery%20%20NC%20-%20WILLSTON.pdf,BID DOCUMENT SSC WC 01 (2021-2022) Aerial imagery  NC - WILLSTON.pdf,pdf,en,BID DOCUMENT SSC WC 01 (2021-2022) Aerial imagery  NC - WILLSTON.pdf,2021-05-05T14:43:13Z,basic,2021-05-05T14:43:13Z,ocds-9t57fa-566,ocds-9t57fa-566-2021-05-05T00:00:00Z,566
884453d6-fc46-4c13-b2ed-1b1eee0a5312,https://www.etenders.gov.za/home/Download?blobName=884453d6-fc46-4c13-b2ed-1b1eee0a5312.pdf&downloadedFileName=KNP-004-21.pdf,KNP-004-21.pdf,pdf,en,KNP-004-21.pdf,2021-05-05T15:16:56Z,basic,2021-05-05T15:16:56Z,ocds-9t57fa-574,ocds-9t57fa-574-2021-05-05T00:00:00Z,574
05737f83-e9ca-4563-9c52-1b1735d3bf50,https://www.etenders.gov.za/home/Download?blobName=05737f83-e9ca-4563-9c52-1b1735d3bf50.pdf&downloadedFileName=KNP-006-21.pdf,KNP-006-21.pdf,pdf,en,KNP-006-21.pdf,2021-05-05T15:35:00Z,basic,2021-05-05T15:35:00Z,ocds-9t57fa-579,ocds-9t57fa-579-2021-05-05T00:00:00Z,579
0052b73f-7099-49e5-8fd8-1b38e81317b6,https://www.etenders.gov.za/home/Download?blobName=0052b73f-7099-49e5-8fd8-1b38e81317b6.pdf&downloadedFileName=Disposable%20Overall%20and%20High%20Risk%20Gloves%20%28002%29.pdf,Disposable Overall and High Risk Gloves (002).pdf,pdf,en,Disposable Overall and High Risk Gloves (002).pdf,2021-05-05T15:50:27Z,basic,2021-05-05T15:50:27Z,ocds-9t57fa-586,ocds-9t57fa-586-2021-05-05T00:00:00Z,586
0eec8350-af78-44f3-917f-4505e03f3183,https://www.etenders.gov.za/home/Download?blobName=0eec8350-af78-44f3-917f-4505e03f3183.pdf&downloadedFileName=media.pdf,media.pdf,pdf,en,media.pdf,2023-09-05T11:36:25Z,basic,2023-09-05T11:36:25Z,ocds-9t57fa-66026,ocds-9t57fa-66026-2021-04-01T00:00:00Z,66026
f1294757-a1ec-4e1f-85e3-6144f0f8f343,https://www.etenders.gov.za/home/Download?blobName=f1294757-a1ec-4e1f-85e3-6144f0f8f343.pdf&downloadedFileName=GT%20OoP%20113%202021%20SECTION%202.pdf,GT OoP 113 2021 SECTION 2.pdf,pdf,en,GT OoP 113 2021 SECTION 2.pdf,2021-10-28T09:08:42Z,basic,2021-10-28T09:08:42Z,ocds-9t57fa-10254,ocds-9t57fa-10254-2021-11-05T00:00:00Z,10254
