id,name,main_ocid,main_id,awards_id
0,JONTY ENGINEERING AND TRADING SA,ocds-9t57fa-28580,ocds-9t57fa-28580-2021-09-10T00:00:00Z,3855
133466,PRO-ACTIVE HEALTH SOLUTIONS,ocds-9t57fa-31474,ocds-9t57fa-31474-2021-07-30T00:00:00Z,59517
0,Nevhutalu Consulting Engineers ,ocds-9t57fa-3652,ocds-9t57fa-3652-2021-07-23T00:00:00Z,348
0,MORAR INCORPORATED CHARTERED ACCOUNTANTS (SA),ocds-9t57fa-3734,ocds-9t57fa-3734-2021-07-23T00:00:00Z,712
0,Dynamic SA (Pty) Ltd,ocds-9t57fa-3736,ocds-9t57fa-3736-2021-07-23T00:00:00Z,691
0,SIYAZI THULA TRANSPORTATION PLANNING,ocds-9t57fa-375,ocds-9t57fa-375-2021-04-30T00:00:00Z,22943
0,BDO Advisory Services (Pty) Ltd,ocds-9t57fa-3761,ocds-9t57fa-3761-2021-07-23T00:00:00Z,268
0,MM Industries (Pty) Ltd,ocds-9t57fa-3905,ocds-9t57fa-3905-2021-07-30T00:00:00Z,1100
0,MM Industries,ocds-9t57fa-3929,ocds-9t57fa-3929-2021-07-30T00:00:00Z,1191
0,Mars Technologies (Pty) Ltd,ocds-9t57fa-4015,ocds-9t57fa-4015-2021-07-30T00:00:00Z,497
0,KPMG SERVICES,ocds-9t57fa-4050,ocds-9t57fa-4050-2021-07-30T00:00:00Z,2153
0,Maboka Cleantech Solutions JV,ocds-9t57fa-4088,ocds-9t57fa-4088-2021-07-30T00:00:00Z,665
0,ROADMAC SURFACING CAPE,ocds-9t57fa-4702,ocds-9t57fa-4702-2021-08-13T00:00:00Z,7336
0,Mico Construction (Pty) Ltd ,ocds-9t57fa-4766,ocds-9t57fa-4766-2021-08-13T00:00:00Z,995
0,GX CONNECT,ocds-9t57fa-4773,ocds-9t57fa-4773-2021-08-13T00:00:00Z,1443
0,Chemetrix Export (Pty) Ltd,ocds-9t57fa-4796,ocds-9t57fa-4796-2021-08-13T00:00:00Z,1027
0,THAP3LOM GENERAL TRADING,ocds-9t57fa-5245,ocds-9t57fa-5245-2021-08-20T00:00:00Z,10691
0,DENJAVU SERVICES,ocds-9t57fa-5688,ocds-9t57fa-5688-2021-08-27T00:00:00Z,641
0,SKI Civil and Structural Engineers,ocds-9t57fa-6116,ocds-9t57fa-6116-2021-09-03T00:00:00Z,1653
0,AVX CONSULTING ENGINEERS,ocds-9t57fa-6247,ocds-9t57fa-6247-2021-09-03T00:00:00Z,2299
0,KREATURE ADVENTURES,ocds-9t57fa-6361,ocds-9t57fa-6361-2021-09-10T00:00:00Z,2764
0,Blueprint Group,ocds-9t57fa-6617,ocds-9t57fa-6617-2021-09-10T00:00:00Z,17185
0,Mvubu And Co,ocds-9t57fa-6638,ocds-9t57fa-6638-2021-09-10T00:00:00Z,3173
0,VGI CONSULTING,ocds-9t57fa-6641,ocds-9t57fa-6641-2021-09-10T00:00:00Z,2332
0,Athimthende Development Services,ocds-9t57fa-7166,ocds-9t57fa-7166-2021-09-17T00:00:00Z,1266
1392916, (Lebone DSV Altron Consortium),ocds-9t57fa-7279,ocds-9t57fa-7279-2021-09-17T00:00:00Z,45076
0,ALEXANDER FORBES,ocds-9t57fa-7300,ocds-9t57fa-7300-2021-09-17T00:00:00Z,913
0,BEYOND THE SKY HOLDING,ocds-9t57fa-7691,ocds-9t57fa-7691-2021-09-23T00:00:00Z,965
0,CNJ ARENDSE CONSTRUCTION (PTY) LTD,ocds-9t57fa-7746,ocds-9t57fa-7746-2021-09-23T00:00:00Z,974
0,Tuboseal Services,ocds-9t57fa-8044,ocds-9t57fa-8044-2021-10-01T00:00:00Z,8852
0,PMAX CONSULTING ENGINEERS,ocds-9t57fa-8154,ocds-9t57fa-8154-2021-10-01T00:00:00Z,2210
0,CAPE ARMATURE WINDERS,ocds-9t57fa-8160,ocds-9t57fa-8160-2021-10-01T00:00:00Z,4068
0,YRK Civil Projects,ocds-9t57fa-8178,ocds-9t57fa-8178-2021-10-01T00:00:00Z,1932
0,METGOVIS,ocds-9t57fa-8231,ocds-9t57fa-8231-2021-10-01T00:00:00Z,22951
0,TRACKOS PROJECTS (PTY) LTD,ocds-9t57fa-8248,ocds-9t57fa-8248-2021-10-01T00:00:00Z,976
0,M BOND ENGINEERING,ocds-9t57fa-8258,ocds-9t57fa-8258-2021-10-01T00:00:00Z,1139
0,DIPETLE GENERAL CONSTRUCTION,ocds-9t57fa-8579,ocds-9t57fa-8579-2021-10-08T00:00:00Z,1725
0,JULUKA CONSTRUCTION AND PROJECTS,ocds-9t57fa-8589,ocds-9t57fa-8589-2021-10-08T00:00:00Z,1732
0,REDIKO ENTERPRISES,ocds-9t57fa-8597,ocds-9t57fa-8597-2021-10-08T00:00:00Z,1789
0,MAHLAKU A MOSEBO CONTRACTORS,ocds-9t57fa-8601,ocds-9t57fa-8601-2021-10-08T00:00:00Z,1745
0,SA PROFESSIONAL GROUP OF COMPANIES,ocds-9t57fa-8610,ocds-9t57fa-8610-2021-10-08T00:00:00Z,1752
0,GROWTHPOINT MANAGEMENT SERVICES,ocds-9t57fa-8692,ocds-9t57fa-8692-2021-10-08T00:00:00Z,1561
0,THE SWARTKOPS TERMINAL,ocds-9t57fa-8729,ocds-9t57fa-8729-2021-10-08T00:00:00Z,2958
0,THANDUBANTU CARPENTRY AND MAINTENANCE,ocds-9t57fa-8737,ocds-9t57fa-8737-2021-10-08T00:00:00Z,3878
0,BAMBANA MANAGEMENT SERVICES,ocds-9t57fa-8758,ocds-9t57fa-8758-2021-10-08T00:00:00Z,2104
0,Elohim Erets Retailers,ocds-9t57fa-8794,ocds-9t57fa-8794-2021-10-08T00:00:00Z,1450
0,MANONG CONSTRUCTION AND PROJECTS,ocds-9t57fa-9096,ocds-9t57fa-9096-2021-10-15T00:00:00Z,1629
0,Zwiito Cleaning Services,ocds-9t57fa-930,ocds-9t57fa-930-2021-05-14T00:00:00Z,31
0,ERNST AND YOUNG ADVISORY SERVICES,ocds-9t57fa-9311,ocds-9t57fa-9311-2021-10-15T00:00:00Z,14049
0,MOTEKI PROJECTS AND CONSULTANT,ocds-9t57fa-9396,ocds-9t57fa-9396-2021-10-15T00:00:00Z,2261
0,HIDRO-TECH SYSTEMS,ocds-9t57fa-9415,ocds-9t57fa-9415-2021-10-15T00:00:00Z,4730
0,Nu-Law Firearms Compliance Pty Ltd,ocds-9t57fa-9895,ocds-9t57fa-9895-2021-10-22T00:00:00Z,385
0,MINE REHABILITATION AND GREEN ECONOMY HOLDINGS,ocds-9t57fa-9952,ocds-9t57fa-9952-2021-10-22T00:00:00Z,4188
0,ELEX UMBANE,ocds-9t57fa-10797,ocds-9t57fa-10797-2021-11-05T00:00:00Z,2137
0,DELTA FACILITIES MANAGEMENT,ocds-9t57fa-11460,ocds-9t57fa-11460-2021-11-12T00:00:00Z,8082
0,AQA INTERNATIONAL,ocds-9t57fa-12183,ocds-9t57fa-12183-2021-11-19T00:00:00Z,1531
0,115 ELECTRICAL SOLUTIONS,ocds-9t57fa-12212,ocds-9t57fa-12212-2021-11-19T00:00:00Z,1542
64805, (MVULA ENTERPRISE GROUP),ocds-9t57fa-12966,ocds-9t57fa-12966-2021-11-26T00:00:00Z,35031
333998, (MASTOMAX),ocds-9t57fa-13462,ocds-9t57fa-13462-2021-12-03T00:00:00Z,27383
0,ADENCO CONSTRUCTION,ocds-9t57fa-13568,ocds-9t57fa-13568-2021-12-04T00:00:00Z,2450
0,INSURVEY,ocds-9t57fa-13585,ocds-9t57fa-13585-2021-12-03T00:00:00Z,1546
0,HARCRAW GROUP,ocds-9t57fa-1631,ocds-9t57fa-1631-2021-05-28T00:00:00Z,1692
0,Diale Mogashoa Inc. ,ocds-9t57fa-1888,ocds-9t57fa-1888-2021-06-03T00:00:00Z,479
0,THE FLYING CHEETAH DOG (PTY) LTD,ocds-9t57fa-1972,ocds-9t57fa-1972-2021-06-04T00:00:00Z,181
0,ADENCO CONSTRUCTION,ocds-9t57fa-2655,ocds-9t57fa-2655-2021-06-25T00:00:00Z,1489
0,ANZET TRADING,ocds-9t57fa-2762,ocds-9t57fa-2762-2021-06-25T00:00:00Z,1764
0,SHORT'S NISSAN,ocds-9t57fa-27619,ocds-9t57fa-27619-2021-07-23T00:00:00Z,3634
0,Nine IT Systems ,ocds-9t57fa-2816,ocds-9t57fa-2816-2021-06-25T00:00:00Z,400
0,FUNDAMENTAL DESIGNS ,ocds-9t57fa-3019,ocds-9t57fa-3019-2021-06-25T00:00:00Z,1179
0,GIJIMA HOLDINGS,ocds-9t57fa-31510,ocds-9t57fa-31510-2021-04-30T00:00:00Z,4230
0,LIYATECH,ocds-9t57fa-336,ocds-9t57fa-336-2021-04-30T00:00:00Z,3086
0,KERRI- JANE BJERGFELT,ocds-9t57fa-3593,ocds-9t57fa-3593-2021-07-09T00:00:00Z,540
0,Performanta South Africa,ocds-9t57fa-4019,ocds-9t57fa-4019-2021-07-30T00:00:00Z,232
0,NIZCON PTY LTD,ocds-9t57fa-4057,ocds-9t57fa-4057-2021-07-30T00:00:00Z,726
0,ZENHLANHLA HOLDINGS ,ocds-9t57fa-4742,ocds-9t57fa-4742-2021-08-13T00:00:00Z,1974
523704, (NICHOLAS BHENGU FOUNDATION),ocds-9t57fa-5320,ocds-9t57fa-5320-2021-08-20T00:00:00Z,31703
0,The Facilities Company,ocds-9t57fa-5690,ocds-9t57fa-5690-2021-08-27T00:00:00Z,674
0,BENVER CIVILS AND PLANT HIRE,ocds-9t57fa-6205,ocds-9t57fa-6205-2021-09-03T00:00:00Z,3481
0,Vimtsire  Security &  Protection ,ocds-9t57fa-636,ocds-9t57fa-636-2021-05-07T00:00:00Z,67
0,Tender Cancelled,ocds-9t57fa-6658,ocds-9t57fa-6658-2021-09-10T00:00:00Z,740
0,VISSERSHOK WASTE MANAGEMENT FACILITY,ocds-9t57fa-6679,ocds-9t57fa-6679-2021-09-11T00:00:00Z,2960
0,ALERT DEVELOPMENTS,ocds-9t57fa-6680,ocds-9t57fa-6680-2021-09-11T00:00:00Z,2479
0,NOLADA 8,ocds-9t57fa-7200,ocds-9t57fa-7200-2021-09-17T00:00:00Z,4034
0,POWER FULL CLEANING AND PROJECTS,ocds-9t57fa-7329,ocds-9t57fa-7329-2021-09-18T00:00:00Z,780
0,The Vuvuzela Hotline,ocds-9t57fa-7685,ocds-9t57fa-7685-2021-09-23T00:00:00Z,5405
0,Geospace International ,ocds-9t57fa-7757,ocds-9t57fa-7757-2021-09-23T00:00:00Z,1686
0,Milton Resourcing ,ocds-9t57fa-8138,ocds-9t57fa-8138-2021-10-01T00:00:00Z,1277
0,Carifro Consulting Engineers,ocds-9t57fa-8208,ocds-9t57fa-8208-2021-10-01T00:00:00Z,1707
0,SYNERGETIC CONSULTING,ocds-9t57fa-8686,ocds-9t57fa-8686-2021-10-08T00:00:00Z,1576
0,Stellemploy NPC,ocds-9t57fa-8730,ocds-9t57fa-8730-2021-10-09T00:00:00Z,1429
0,Careworks,ocds-9t57fa-8835,ocds-9t57fa-8835-2021-10-08T00:00:00Z,1673
0,Cele Brothers Holdings,ocds-9t57fa-927,ocds-9t57fa-927-2021-05-14T00:00:00Z,101
0,2 T INNOVATION BUSINESS CONSULTING AND PROTECTS,ocds-9t57fa-9405,ocds-9t57fa-9405-2021-10-15T00:00:00Z,8334
0,ICAS SOUTHERN AFRICA (PTY) LTD,ocds-9t57fa-954,ocds-9t57fa-954-2021-05-14T00:00:00Z,100
0,DIGES GROUP,ocds-9t57fa-9859,ocds-9t57fa-9859-2021-10-22T00:00:00Z,3682
0,ESBAR HOLDING,ocds-9t57fa-9956,ocds-9t57fa-9956-2021-10-23T00:00:00Z,4189
0,VOLT CONSULTING ENGINEERS,ocds-9t57fa-9959,ocds-9t57fa-9959-2021-10-23T00:00:00Z,1969
9192,VODACOM,ocds-9t57fa-143834,ocds-9t57fa-143834-2021-04-01T00:00:00Z,59776
0,AZANIA INFRACON,ocds-9t57fa-9199,ocds-9t57fa-9199-2021-10-15T00:00:00Z,2719
0,Gemini Moon Trading 7 (Pty) Ltd t/a Nexus Travel,ocds-9t57fa-2470,ocds-9t57fa-2470-2021-06-17T00:00:00Z,547
0,Shereno Printers cc,ocds-9t57fa-3704,ocds-9t57fa-3704-2021-07-22T00:00:00Z,419
0,Chosen Engineering,ocds-9t57fa-3989,ocds-9t57fa-3989-2021-07-29T00:00:00Z,3306
0,Club Corporate Travel,ocds-9t57fa-7641,ocds-9t57fa-7641-2021-09-23T00:00:00Z,2106
0,Guerrini Marine Construction ,ocds-9t57fa-10067,ocds-9t57fa-10067-2021-10-29T00:00:00Z,3019
189647, (LEKTRATEK WATERTEGNOLOGIE),ocds-9t57fa-10326,ocds-9t57fa-10326-2021-10-29T00:00:00Z,37873
0,VTS CONNECT,ocds-9t57fa-10399,ocds-9t57fa-10399-2021-10-29T00:00:00Z,3448
0,A T C ,ocds-9t57fa-10409,ocds-9t57fa-10409-2021-10-29T00:00:00Z,5768
0,RAPHAHLELO AND ASSOCIATES,ocds-9t57fa-10409,ocds-9t57fa-10409-2021-10-29T00:00:00Z,5858
0,HOUSE OF THE BRAVE,ocds-9t57fa-10447,ocds-9t57fa-10447-2021-10-29T00:00:00Z,1194
669055, (NGHULUMELO PROPERTIES),ocds-9t57fa-10674,ocds-9t57fa-10674-2021-11-05T00:00:00Z,33587
47641, (LINDO LETHU TRADING),ocds-9t57fa-10674,ocds-9t57fa-10674-2021-11-05T00:00:00Z,33590
0,VIKING PONY AFRICA PUMPS,ocds-9t57fa-10843,ocds-9t57fa-10843-2021-11-05T00:00:00Z,3459
0,Learning 4 life,ocds-9t57fa-10873,ocds-9t57fa-10873-2021-11-05T00:00:00Z,5552
0,GladAfrica Consulting Engineers ,ocds-9t57fa-11475,ocds-9t57fa-11475-2021-11-12T00:00:00Z,1200
36990, (COLDPOINT AIRCON SERVICES),ocds-9t57fa-11504,ocds-9t57fa-11504-2021-11-12T00:00:00Z,29611
0,BIDVEST OFFICE,ocds-9t57fa-11611,ocds-9t57fa-11611-2021-11-12T00:00:00Z,2171
0,Ramashu Supply and Services ,ocds-9t57fa-11661,ocds-9t57fa-11661-2021-11-12T00:00:00Z,3619
0,WASTE-MART,ocds-9t57fa-12164,ocds-9t57fa-12164-2021-11-19T00:00:00Z,7920
0,WASTE CONTROL,ocds-9t57fa-12164,ocds-9t57fa-12164-2021-11-19T00:00:00Z,7922
0,KATLEHO AND ATISANG TASO CONSTRUCTION,ocds-9t57fa-12189,ocds-9t57fa-12189-2021-11-19T00:00:00Z,15511
0,COURTESY MANAGEMENT,ocds-9t57fa-12289,ocds-9t57fa-12289-2021-11-19T00:00:00Z,2661
0,NASE CONSTRUCTION,ocds-9t57fa-12689,ocds-9t57fa-12689-2021-11-26T00:00:00Z,1254
0,Melees Electrical Lines,ocds-9t57fa-12993,ocds-9t57fa-12993-2021-11-26T00:00:00Z,2610
0,UHAMBO PROCUREMENT AND DISTRIBUTION,ocds-9t57fa-13019,ocds-9t57fa-13019-2021-11-26T00:00:00Z,6468
0,UHAMBO PROCUREMENT AND DISTRIBUTION ,ocds-9t57fa-13019,ocds-9t57fa-13019-2021-11-26T00:00:00Z,6450
0,S M Vakalisa,ocds-9t57fa-14016,ocds-9t57fa-14016-2021-12-10T00:00:00Z,5062
0,Thenga Holdings ,ocds-9t57fa-14353,ocds-9t57fa-14353-2021-12-17T00:00:00Z,3447
925170,TVP TOTAL VEHICLE PROTECTION,ocds-9t57fa-154438,ocds-9t57fa-154438-2021-02-01T00:00:00Z,67847
0,Fidelity Cash Solutions,ocds-9t57fa-2287,ocds-9t57fa-2287-2021-06-11T00:00:00Z,310
0,PRICEWATERHOUSECOOPERS,ocds-9t57fa-253,ocds-9t57fa-253-2021-04-29T00:00:00Z,2858
0,Diges Group ,ocds-9t57fa-2739,ocds-9t57fa-2739-2021-06-25T00:00:00Z,1511
0,ZUTARI,ocds-9t57fa-2800,ocds-9t57fa-2800-2021-06-25T00:00:00Z,3005
0,Tincol Group,ocds-9t57fa-3058,ocds-9t57fa-3058-2021-07-02T00:00:00Z,1992
0,Tincol Group,ocds-9t57fa-3058,ocds-9t57fa-3058-2021-07-02T00:00:00Z,1993
0,Ncaiana Trading and Projects,ocds-9t57fa-3765,ocds-9t57fa-3765-2021-07-23T00:00:00Z,1094
0,Lelethunathi Solutions,ocds-9t57fa-3912,ocds-9t57fa-3912-2021-07-29T00:00:00Z,263
0,Civtech Engineers (Pty) Ltd,ocds-9t57fa-4444,ocds-9t57fa-4444-2021-08-06T00:00:00Z,637
0,ITK JV,ocds-9t57fa-4451,ocds-9t57fa-4451-2021-08-06T00:00:00Z,1101
0,HOC 2 GENERAL,ocds-9t57fa-4794,ocds-9t57fa-4794-2021-08-13T00:00:00Z,11205
0,Victorious Chartered Accountants,ocds-9t57fa-5357,ocds-9t57fa-5357-2021-08-27T00:00:00Z,4341
0,Morar,ocds-9t57fa-5609,ocds-9t57fa-5609-2021-08-27T00:00:00Z,2749
0,Conveysys,ocds-9t57fa-5705,ocds-9t57fa-5705-2021-08-27T00:00:00Z,15216
0,Limpopo Supplement Traders,ocds-9t57fa-5724,ocds-9t57fa-5724-2021-08-27T00:00:00Z,657
0,Sinqobile Equestrian Security Services,ocds-9t57fa-5771,ocds-9t57fa-5771-2021-08-27T00:00:00Z,1826
0,Zapparrata Gering cc,ocds-9t57fa-6220,ocds-9t57fa-6220-2021-09-03T00:00:00Z,851
0,Modise Protection Services,ocds-9t57fa-6237,ocds-9t57fa-6237-2021-09-03T00:00:00Z,531
0,Gra-Tech2,ocds-9t57fa-6629,ocds-9t57fa-6629-2021-09-10T00:00:00Z,307
0,TSAOANE TRADING,ocds-9t57fa-6898,ocds-9t57fa-6898-2021-09-17T00:00:00Z,3070
0,GRIDLEC POWER PROJECTS,ocds-9t57fa-7204,ocds-9t57fa-7204-2021-09-17T00:00:00Z,1338
0,IX Engineers ,ocds-9t57fa-7256,ocds-9t57fa-7256-2021-09-17T00:00:00Z,1486
0,Price Waterhouse Coopers,ocds-9t57fa-7643,ocds-9t57fa-7643-2021-09-23T00:00:00Z,1047
0,Landa Electrical Projects ,ocds-9t57fa-7712,ocds-9t57fa-7712-2021-09-23T00:00:00Z,9010
0,Managed Integrity Evaluation,ocds-9t57fa-8124,ocds-9t57fa-8124-2021-10-01T00:00:00Z,1521
0,EOH MTHOMBO,ocds-9t57fa-8264,ocds-9t57fa-8264-2021-10-01T00:00:00Z,1988
0,WERKOMED,ocds-9t57fa-8413,ocds-9t57fa-8413-2021-10-08T00:00:00Z,4038
0,LIORA MEDICAL SUPPLIES,ocds-9t57fa-8413,ocds-9t57fa-8413-2021-10-08T00:00:00Z,4039
0,MPHULUDI ENO SHAKERS ,ocds-9t57fa-8583,ocds-9t57fa-8583-2021-10-08T00:00:00Z,1728
0,SIFISO ESIHLE TRADING,ocds-9t57fa-8609,ocds-9t57fa-8609-2021-10-08T00:00:00Z,1751
0,Therapy on the go ,ocds-9t57fa-8827,ocds-9t57fa-8827-2021-10-08T00:00:00Z,1670
0,RASSOL CLEAN ,ocds-9t57fa-9388,ocds-9t57fa-9388-2021-10-15T00:00:00Z,9947
0,Blue Dot Properties 1938,ocds-9t57fa-949,ocds-9t57fa-949-2021-05-14T00:00:00Z,2100
0,CCI SA (UMHLANGA),ocds-9t57fa-9842,ocds-9t57fa-9842-2021-10-22T00:00:00Z,2840
233922, NKGUBELA TECHNOLOGIES,ocds-9t57fa-119723,ocds-9t57fa-119723-2021-03-12T00:00:00Z,46112
0,Addpay,ocds-9t57fa-14273,ocds-9t57fa-14273-2021-12-15T00:00:00Z,2696
0,Itec Tiyende ,ocds-9t57fa-153,ocds-9t57fa-153-2021-04-23T00:00:00Z,1502
0,Modise Protection Security,ocds-9t57fa-162,ocds-9t57fa-162-2021-04-23T00:00:00Z,733
0,DATAPROOF COMMUNICATIONS,ocds-9t57fa-24693,ocds-9t57fa-24693-2021-04-01T00:00:00Z,3151
0,Madiali Security and Projects,ocds-9t57fa-28218,ocds-9t57fa-28218-2021-04-08T00:00:00Z,3696
0,RED ANT SECURITY RELOCATION AND EVICTION SERVICES,ocds-9t57fa-3213,ocds-9t57fa-3213-2021-02-02T00:00:00Z,13467
0,THE NAKED SCIENTISTS,ocds-9t57fa-3587,ocds-9t57fa-3587-2021-07-14T00:00:00Z,2113
0,ICAS EMPLOYEE AND ORGANISATION ENHANCEMENT SERVICES SOUTHERN AFRICA,ocds-9t57fa-51085,ocds-9t57fa-51085-2021-02-10T00:00:00Z,10096
0,SABET CHARTED ACCOUNTANTS INCORPORATED T/A NEXIA SAB & T,ocds-9t57fa-567,ocds-9t57fa-567-2021-05-05T00:00:00Z,25
0,AMOGELANG CREATIVES,ocds-9t57fa-10351,ocds-9t57fa-10351-2021-10-29T00:00:00Z,3843
0,MAGEDLA CONSTRUCTION SERVICES,ocds-9t57fa-10400,ocds-9t57fa-10400-2021-10-29T00:00:00Z,2682
0,NORTHERN MOTOR SERVICES,ocds-9t57fa-10441,ocds-9t57fa-10441-2021-10-29T00:00:00Z,981
0,BENVER CIVILS AND PLANT HIRE,ocds-9t57fa-10842,ocds-9t57fa-10842-2021-11-05T00:00:00Z,3489
0,SAFRANIC,ocds-9t57fa-10888,ocds-9t57fa-10888-2021-11-05T00:00:00Z,2265
0,Nashua Cape Town,ocds-9t57fa-11663,ocds-9t57fa-11663-2021-11-12T00:00:00Z,1551
0,Outcome Based Association of South Africa,ocds-9t57fa-12181,ocds-9t57fa-12181-2021-11-19T00:00:00Z,2461
0,BLESSED ,ocds-9t57fa-12206,ocds-9t57fa-12206-2021-11-19T00:00:00Z,1405
0,CHEMTOLL,ocds-9t57fa-12256,ocds-9t57fa-12256-2021-11-19T00:00:00Z,14030
0,ALTRON NEXUS,ocds-9t57fa-12326,ocds-9t57fa-12326-2021-11-19T00:00:00Z,2923
0,LAWULA SYSTEMS,ocds-9t57fa-12344,ocds-9t57fa-12344-2021-11-19T00:00:00Z,4651
0,JUST-BREEZE GENERAL TRADING,ocds-9t57fa-12955,ocds-9t57fa-12955-2021-11-26T00:00:00Z,3102
0,MENZIES AVIATION (SOUTH AFRICA),ocds-9t57fa-13063,ocds-9t57fa-13063-2021-11-26T00:00:00Z,2805
0,Striving Mind Trading 688,ocds-9t57fa-13489,ocds-9t57fa-13489-2021-12-03T00:00:00Z,1247
0,KBK ENGINEERS,ocds-9t57fa-13530,ocds-9t57fa-13530-2021-12-03T00:00:00Z,1750
0,Intense Protection and Tourist Services ,ocds-9t57fa-13977,ocds-9t57fa-13977-2021-12-10T00:00:00Z,1814
