id,name,main_ocid,main_id,awards_id
26689, (BIDVEST SERVICES),ocds-9t57fa-101681,ocds-9t57fa-101681-2024-09-12T00:00:00Z,38985
15172,CAB HOLDINGS,ocds-9t57fa-101767,ocds-9t57fa-101767-2024-09-13T00:00:00Z,51339
182037,CINDYS TRAVEL AGENCY,ocds-9t57fa-101788,ocds-9t57fa-101788-2024-09-12T00:00:00Z,53741
179735, (EXCELLENT MINDS INSTITUTE),ocds-9t57fa-101893,ocds-9t57fa-101893-2024-09-13T00:00:00Z,40377
99878, BUILD A WAY CONSTRUCTION,ocds-9t57fa-101909,ocds-9t57fa-101909-2024-09-13T00:00:00Z,45837
7897, LIQUID TELECOMMUNICATIONS SOUTH AFRICA,ocds-9t57fa-101966,ocds-9t57fa-101966-2024-09-13T00:00:00Z,45372
148395, (PACHEDU SKILLS SOLUTIONS),ocds-9t57fa-102641,ocds-9t57fa-102641-2024-09-20T00:00:00Z,40240
636712,KKKI CONSTRUCTION,ocds-9t57fa-102658,ocds-9t57fa-102658-2024-09-20T00:00:00Z,50518
655, NEO TECHNOLOGIES,ocds-9t57fa-102672,ocds-9t57fa-102672-2024-09-20T00:00:00Z,47353
248043,ECONOCOM 671,ocds-9t57fa-103044,ocds-9t57fa-103044-2024-09-27T00:00:00Z,50135
115127,ILANGA ELIHLE TRADING,ocds-9t57fa-103075,ocds-9t57fa-103075-2024-09-27T00:00:00Z,51767
356830, NHLANE BUSINESS SERVICES,ocds-9t57fa-103160,ocds-9t57fa-103160-2024-09-27T00:00:00Z,45844
26933, RO SWIKA PROJECTS,ocds-9t57fa-103750,ocds-9t57fa-103750-2024-10-04T00:00:00Z,46434
1315379, (UNITED SCIENTIFIC SA),ocds-9t57fa-104518,ocds-9t57fa-104518-2024-10-11T00:00:00Z,39988
883822, (MBROS GROUP),ocds-9t57fa-104619,ocds-9t57fa-104619-2024-10-11T00:00:00Z,38062
208861, (Debbie Goodman Recruitment),ocds-9t57fa-104665,ocds-9t57fa-104665-2024-10-11T00:00:00Z,37644
24641, (Ibayi PC Sales),ocds-9t57fa-105101,ocds-9t57fa-105101-2024-05-24T00:00:00Z,36911
799395,HOFISI PROPERTIES,ocds-9t57fa-105252,ocds-9t57fa-105252-2024-10-18T00:00:00Z,53718
661706, CMY TRADINGS,ocds-9t57fa-105314,ocds-9t57fa-105314-2024-10-18T00:00:00Z,45891
443634, (ESTAGEN),ocds-9t57fa-105384,ocds-9t57fa-105384-2024-10-18T00:00:00Z,40455
93202, BUZWANA HOLDINGS,ocds-9t57fa-105442,ocds-9t57fa-105442-2024-10-18T00:00:00Z,47484
15827,NSIBANDOS TRADING,ocds-9t57fa-105849,ocds-9t57fa-105849-2024-10-25T00:00:00Z,58104
476618, (NAMBITI TECHNOLOGIES ,ocds-9t57fa-106048,ocds-9t57fa-106048-2024-10-25T00:00:00Z,40278
38195, (JOHNBAK SOLUTIONS),ocds-9t57fa-106066,ocds-9t57fa-106066-2024-10-25T00:00:00Z,40247
15733,OS HOLDINGS,ocds-9t57fa-106181,ocds-9t57fa-106181-2024-10-25T00:00:00Z,55055
4341,PLATINUM SUPPLIERS,ocds-9t57fa-106563,ocds-9t57fa-106563-2024-11-01T00:00:00Z,49043
77666, SOSEBENZA CONSTRUCTION,ocds-9t57fa-106684,ocds-9t57fa-106684-2024-11-01T00:00:00Z,44841
81172, (GOLDEN,ocds-9t57fa-106876,ocds-9t57fa-106876-2024-09-06T00:00:00Z,37681
474442, (WORKFORCE HEALTHCARE),ocds-9t57fa-107459,ocds-9t57fa-107459-2024-11-08T00:00:00Z,40028
194283, (ENZALELITHUBA CONSTRUCTION SOLUTIONS),ocds-9t57fa-107482,ocds-9t57fa-107482-2024-11-08T00:00:00Z,41212
445950,ATHIS TRADING,ocds-9t57fa-107512,ocds-9t57fa-107512-2024-11-08T00:00:00Z,51640
85582,RAPID BUILDERS AND CONTRACTORS,ocds-9t57fa-107541,ocds-9t57fa-107541-2024-11-08T00:00:00Z,49519
93363, B G MAZONGOLO CONSTRUCTION,ocds-9t57fa-107591,ocds-9t57fa-107591-2024-11-08T00:00:00Z,47378
138581,UTILITIES WORLD,ocds-9t57fa-107609,ocds-9t57fa-107609-2024-11-08T00:00:00Z,50228
1271929, (TERRA AQUA AGENCIES),ocds-9t57fa-107617,ocds-9t57fa-107617-2024-11-08T00:00:00Z,39737
67194, PUMATA TRADING,ocds-9t57fa-107633,ocds-9t57fa-107633-2024-11-08T00:00:00Z,46761
12600, (MANNA HOLDINGS),ocds-9t57fa-107641,ocds-9t57fa-107641-2024-11-08T00:00:00Z,46283
151572, RESOLVE TRADING 143,ocds-9t57fa-107667,ocds-9t57fa-107667-2024-11-08T00:00:00Z,45583
37074, VHUSO GENERAL TRADING,ocds-9t57fa-108403,ocds-9t57fa-108403-2024-11-15T00:00:00Z,47160
1270,REABETSWE GROUP,ocds-9t57fa-108457,ocds-9t57fa-108457-2024-11-15T00:00:00Z,54721
167503, LESEDI ICT,ocds-9t57fa-108468,ocds-9t57fa-108468-2024-11-15T00:00:00Z,45862
351187, KAKAPIMOSHI TRADING AND PROJECTS,ocds-9t57fa-108487,ocds-9t57fa-108487-2024-11-15T00:00:00Z,46089
20650,ONZA CONSTRUCTION,ocds-9t57fa-108498,ocds-9t57fa-108498-2024-11-15T00:00:00Z,58201
102436,VESYMA TRADING ENTERPRISE,ocds-9t57fa-109103,ocds-9t57fa-109103-2024-11-22T00:00:00Z,54488
105572, (PHANDU COMMUNICATIONS),ocds-9t57fa-109120,ocds-9t57fa-109120-2024-11-22T00:00:00Z,43351
1038384, FALCORP FT,ocds-9t57fa-109219,ocds-9t57fa-109219-2024-11-22T00:00:00Z,44894
101873,LOLWETH'UTHANDO,ocds-9t57fa-110278,ocds-9t57fa-110278-2024-12-05T00:00:00Z,51665
421998, (VUKAMNDLOVU),ocds-9t57fa-110716,ocds-9t57fa-110716-2024-06-07T00:00:00Z,43463
192873, (BIDVEST OFFICE),ocds-9t57fa-111027,ocds-9t57fa-111027-2024-11-15T00:00:00Z,39982
591692, (HARTMAN PROFESSIONAL ENTERPRISES),ocds-9t57fa-111427,ocds-9t57fa-111427-2024-08-30T00:00:00Z,40496
890028, (FIRST TECHNOLOGY (CENTRAL)),ocds-9t57fa-112525,ocds-9t57fa-112525-2024-11-29T00:00:00Z,41421
416662, (SOLBUILD),ocds-9t57fa-115352,ocds-9t57fa-115352-2024-08-02T00:00:00Z,43478
229252,THOMENG PROJECTES AND DEVELOPERS,ocds-9t57fa-133233,ocds-9t57fa-133233-2024-01-26T00:00:00Z,54561
20282, (INTROSTAT),ocds-9t57fa-78024,ocds-9t57fa-78024-2024-01-12T00:00:00Z,34719
350179, (AMAZIM,ocds-9t57fa-78057,ocds-9t57fa-78057-2024-01-12T00:00:00Z,28195
866135, (Kruger & Blignaut Attorneys),ocds-9t57fa-78071,ocds-9t57fa-78071-2024-01-12T00:00:00Z,31162
1289845,YG GROUP,ocds-9t57fa-78600,ocds-9t57fa-78600-2024-01-19T00:00:00Z,60076
0,GABRIEL FRANCOIS HUGO,ocds-9t57fa-78687,ocds-9t57fa-78687-2024-01-19T00:00:00Z,24891
5526, (V3 CONSULTING ENGINEERS),ocds-9t57fa-79284,ocds-9t57fa-79284-2024-01-26T00:00:00Z,29475
130221, (VREDENDAL BESPROEIING),ocds-9t57fa-79318,ocds-9t57fa-79318-2024-01-26T00:00:00Z,30111
672815, (EMPIRE 0501 HOLDINGS),ocds-9t57fa-79996,ocds-9t57fa-79996-2024-02-02T00:00:00Z,37229
1055756, (TUMIZI HOLDINGS),ocds-9t57fa-80045,ocds-9t57fa-80045-2024-02-02T00:00:00Z,27296
0,PROCESS TOOLS AND INDUSTRIAL SUPPLIES,ocds-9t57fa-80176,ocds-9t57fa-80176-2024-02-02T00:00:00Z,24947
99355, (NONGOYE TRADING AND PROJECTS),ocds-9t57fa-80219,ocds-9t57fa-80219-2024-02-02T00:00:00Z,31692
15250,PROFESSIONAL EVALUATION AND RESEARCH,ocds-9t57fa-80883,ocds-9t57fa-80883-2024-02-09T00:00:00Z,56707
626275, (NOTHULE SOLUTIONS),ocds-9t57fa-80898,ocds-9t57fa-80898-2024-02-09T00:00:00Z,37865
26125, (BPZ CONTRACTING AND TRADING),ocds-9t57fa-80952,ocds-9t57fa-80952-2024-02-09T00:00:00Z,33166
42542, (NZWALO INVESTMENTS),ocds-9t57fa-80959,ocds-9t57fa-80959-2024-02-09T00:00:00Z,32104
182805, (TOSAS),ocds-9t57fa-81061,ocds-9t57fa-81061-2024-02-09T00:00:00Z,36221
113316, (MEMOTEK TRADING),ocds-9t57fa-81792,ocds-9t57fa-81792-2024-02-16T00:00:00Z,29059
7955,IPHARMA,ocds-9t57fa-81838,ocds-9t57fa-81838-2024-02-16T00:00:00Z,46454
66679, (MASIHLONIPHANENI TRADING),ocds-9t57fa-81898,ocds-9t57fa-81898-2024-02-16T00:00:00Z,29973
881126, (Ink Scribe Solutions),ocds-9t57fa-82624,ocds-9t57fa-82624-2024-02-23T00:00:00Z,27614
875383, (BATSUMI INVESTMENT HOLDINGS),ocds-9t57fa-82697,ocds-9t57fa-82697-2024-02-23T00:00:00Z,26191
0,Namlot Construction,ocds-9t57fa-82926,ocds-9t57fa-82926-2024-01-04T00:00:00Z,23843
92601, (PROMETHIUM CARBON),ocds-9t57fa-83470,ocds-9t57fa-83470-2024-03-01T00:00:00Z,29131
161536, (ORIFHA AUDIO VISUALS),ocds-9t57fa-83527,ocds-9t57fa-83527-2024-03-01T00:00:00Z,33646
325899, (KSTO HOLDINGS),ocds-9t57fa-84410,ocds-9t57fa-84410-2024-03-08T00:00:00Z,30176
105985, (University of Cape Town),ocds-9t57fa-84422,ocds-9t57fa-84422-2024-03-08T00:00:00Z,28852
0,NDOBELA AND ASSOCIATES,ocds-9t57fa-84882,ocds-9t57fa-84882-2024-02-02T00:00:00Z,25199
397450, (CAMPBELL SCIENTIFIC SOUTH AFRICA),ocds-9t57fa-86265,ocds-9t57fa-86265-2024-03-28T00:00:00Z,33657
317992, (KOPANO GEOSOLUTIONS),ocds-9t57fa-86731,ocds-9t57fa-86731-2024-04-05T00:00:00Z,39924
697055, (UMTHETHISTHUNZI),ocds-9t57fa-87361,ocds-9t57fa-87361-2024-04-12T00:00:00Z,34501
422595, (SIKHONO CLEANING AND PROJECTS),ocds-9t57fa-87416,ocds-9t57fa-87416-2024-04-12T00:00:00Z,39122
255942,RELIABLE ACCOUNTANTS,ocds-9t57fa-87455,ocds-9t57fa-87455-2024-04-12T00:00:00Z,43695
67096,FLAT-FOOT AIR CONDITIONERS,ocds-9t57fa-88004,ocds-9t57fa-88004-2024-04-19T00:00:00Z,52222
265847, (MK TRAINING),ocds-9t57fa-88023,ocds-9t57fa-88023-2024-04-19T00:00:00Z,32536
1311136, (UHAMBO SAFETY WEAR AND EQUIPMENT),ocds-9t57fa-88485,ocds-9t57fa-88485-2024-04-26T00:00:00Z,36005
148268, (QONGQO T G TRADING),ocds-9t57fa-88588,ocds-9t57fa-88588-2024-04-26T00:00:00Z,43641
4420, (EARL,ocds-9t57fa-88602,ocds-9t57fa-88602-2024-04-26T00:00:00Z,31027
59000, (WORLD FOCUS 1322),ocds-9t57fa-88638,ocds-9t57fa-88638-2024-04-26T00:00:00Z,34144
136902, (HIDRO,ocds-9t57fa-88793,ocds-9t57fa-88793-2024-05-03T00:00:00Z,36650
150636, (2ACS SERVICES),ocds-9t57fa-88818,ocds-9t57fa-88818-2024-05-03T00:00:00Z,36639
15172, (CAB HOLDINGS),ocds-9t57fa-88881,ocds-9t57fa-88881-2024-05-02T00:00:00Z,37292
263258, (MM STAR),ocds-9t57fa-89719,ocds-9t57fa-89719-2024-05-10T00:00:00Z,37009
1318507, (TRUVELO AFRICA ELECTRONICS DIVISION),ocds-9t57fa-89758,ocds-9t57fa-89758-2024-05-10T00:00:00Z,29302
649810, (EXCEPTIONAL WOMEN IN TECH),ocds-9t57fa-89820,ocds-9t57fa-89820-2024-05-10T00:00:00Z,29841
459630, (CASH ASSET TRADING 71),ocds-9t57fa-90208,ocds-9t57fa-90208-2024-03-28T00:00:00Z,28326
841451, (CTP PROJECTS),ocds-9t57fa-90403,ocds-9t57fa-90403-2024-05-17T00:00:00Z,39947
441388, (CHAPU CA),ocds-9t57fa-90414,ocds-9t57fa-90414-2024-05-17T00:00:00Z,37064
335863, (EYA BANTU GROUP),ocds-9t57fa-91044,ocds-9t57fa-91044-2024-05-24T00:00:00Z,35315
46309, (CORNELIUS JOHANNES MEYER),ocds-9t57fa-91057,ocds-9t57fa-91057-2024-05-24T00:00:00Z,38033
337102, (MEDUPE GENERAL TRADING 417),ocds-9t57fa-91131,ocds-9t57fa-91131-2024-05-24T00:00:00Z,38277
20173,TERRACE PROJECTS,ocds-9t57fa-91143,ocds-9t57fa-91143-2024-05-24T00:00:00Z,52382
729854, (FUMANI HOLDINGS),ocds-9t57fa-91160,ocds-9t57fa-91160-2024-05-24T00:00:00Z,41237
118591, (MOSIMA IT SOLUTIONS),ocds-9t57fa-91477,ocds-9t57fa-91477-2024-05-30T00:00:00Z,34509
540188, (NKANIVO DEVELOPMENT CONSULTANTS),ocds-9t57fa-91539,ocds-9t57fa-91539-2024-05-30T00:00:00Z,33662
1423, (INGEROP SOUTH AFRICA),ocds-9t57fa-91590,ocds-9t57fa-91590-2024-05-31T00:00:00Z,41308
278918,TSHENOLO WASTE,ocds-9t57fa-91695,ocds-9t57fa-91695-2024-05-31T00:00:00Z,50159
146527, (IVELAPHI,ocds-9t57fa-92209,ocds-9t57fa-92209-2024-06-07T00:00:00Z,37102
632446, (KINANA PROJECTS),ocds-9t57fa-92232,ocds-9t57fa-92232-2024-05-10T00:00:00Z,29243
94996, (MAOLELA BUSINESS ENTERPRISES),ocds-9t57fa-92244,ocds-9t57fa-92244-2024-06-07T00:00:00Z,43025
727355, (MOSA GREEN CONSULTING),ocds-9t57fa-92284,ocds-9t57fa-92284-2024-06-07T00:00:00Z,34668
22091, (NOZINGA GROUP),ocds-9t57fa-92910,ocds-9t57fa-92910-2024-06-14T00:00:00Z,39605
204649, (ACCELERATED GROWTH CONSTRUCTION AND PROJECT MANAGEMENT),ocds-9t57fa-93002,ocds-9t57fa-93002-2024-06-14T00:00:00Z,39556
8682, (REDFLANK SOLUTIONS),ocds-9t57fa-93368,ocds-9t57fa-93368-2024-06-21T00:00:00Z,35661
409428, (PRAETO TRADING),ocds-9t57fa-93371,ocds-9t57fa-93371-2024-06-21T00:00:00Z,36364
105063, (MAPHOTEGO HOLDINGS),ocds-9t57fa-93457,ocds-9t57fa-93457-2024-06-21T00:00:00Z,34999
1279691, (EMP TRADING COMPANY),ocds-9t57fa-93470,ocds-9t57fa-93470-2024-06-21T00:00:00Z,41181
948500, (GCWABAZA INVESTMENT),ocds-9t57fa-93767,ocds-9t57fa-93767-2024-06-28T00:00:00Z,35792
123588, (AFRIRENT),ocds-9t57fa-93989,ocds-9t57fa-93989-2024-06-28T00:00:00Z,40168
7470, (FRANTINY TRADING ENTERPRISE),ocds-9t57fa-94020,ocds-9t57fa-94020-2024-06-28T00:00:00Z,36130
630440,ZABCOR,ocds-9t57fa-94072,ocds-9t57fa-94072-2024-06-28T00:00:00Z,49092
531873,ONEWAY TECHNOLOGIES,ocds-9t57fa-94091,ocds-9t57fa-94091-2024-06-28T00:00:00Z,50128
71302, (MYSY PROPERTY INVESTMENTS),ocds-9t57fa-94358,ocds-9t57fa-94358-2024-03-01T00:00:00Z,30741
167570, (ZAMLON CIVIL AND PROJECTS),ocds-9t57fa-94514,ocds-9t57fa-94514-2024-07-05T00:00:00Z,36338
77524, (PRO SECURE),ocds-9t57fa-94519,ocds-9t57fa-94519-2024-07-05T00:00:00Z,37609
243927, (9TH BIT CONSULTING),ocds-9t57fa-94541,ocds-9t57fa-94541-2024-07-05T00:00:00Z,33740
383418, (THAVHA SERVICES),ocds-9t57fa-94587,ocds-9t57fa-94587-2024-07-05T00:00:00Z,35633
515271, (IMITHA S SERVICE PROVIDER),ocds-9t57fa-94620,ocds-9t57fa-94620-2024-07-05T00:00:00Z,34952
42299, (COMPUTRON WORLD),ocds-9t57fa-94632,ocds-9t57fa-94632-2024-07-05T00:00:00Z,36941
45642, (MRWEBI CHARTERED ACCOUNTANTS),ocds-9t57fa-94637,ocds-9t57fa-94637-2024-07-05T00:00:00Z,36689
979738,CONQUA INDUSTRIES,ocds-9t57fa-94666,ocds-9t57fa-94666-2024-07-05T00:00:00Z,39765
542550, (IAN DICKIE AND COMPANY),ocds-9t57fa-95092,ocds-9t57fa-95092-2024-07-12T00:00:00Z,32122
647183, (CUMLAUDE INSTITUTE),ocds-9t57fa-95102,ocds-9t57fa-95102-2024-07-12T00:00:00Z,37128
564943, (VENUS SECURITY INTERNATIONAL),ocds-9t57fa-95154,ocds-9t57fa-95154-2024-07-12T00:00:00Z,39612
435453,KHONJWELIHLE,ocds-9t57fa-95197,ocds-9t57fa-95197-2024-07-12T00:00:00Z,52967
241334,TMT SERVICES AND SUPPLIES ,ocds-9t57fa-95756,ocds-9t57fa-95756-2024-07-19T00:00:00Z,54611
80725, (RAINBOW LIGHTING),ocds-9t57fa-95795,ocds-9t57fa-95795-2024-07-19T00:00:00Z,37408
229015, (HOSI TECHNOLOGIES),ocds-9t57fa-95816,ocds-9t57fa-95816-2024-07-19T00:00:00Z,40252
408729, (NALEDI YA KANANA PROJECTS),ocds-9t57fa-95826,ocds-9t57fa-95826-2024-07-19T00:00:00Z,38557
33974, (ABSA BANK),ocds-9t57fa-95922,ocds-9t57fa-95922-2024-07-19T00:00:00Z,39133
514286, (SIR MARCO),ocds-9t57fa-96005,ocds-9t57fa-96005-2024-05-02T00:00:00Z,31611
207529, (CENTREMARK ROADMARKING),ocds-9t57fa-96522,ocds-9t57fa-96522-2024-07-26T00:00:00Z,42404
655, NEO TECHNOLOGIES,ocds-9t57fa-96556,ocds-9t57fa-96556-2024-07-26T00:00:00Z,45292
5636, LYRA SOUTHERN AFRICA,ocds-9t57fa-96695,ocds-9t57fa-96695-2024-07-26T00:00:00Z,44396
188139, (OMEGA RISK SOLUTIONS),ocds-9t57fa-96706,ocds-9t57fa-96706-2024-07-26T00:00:00Z,38386
283320, (GLAMARO),ocds-9t57fa-96741,ocds-9t57fa-96741-2024-07-26T00:00:00Z,40458
1337734,KNOWLEDGE TRANSLATION FOUNDATION,ocds-9t57fa-96885,ocds-9t57fa-96885-2024-08-02T00:00:00Z,48837
22942, (KULUNGWANE DISTRIBUTION),ocds-9t57fa-97170,ocds-9t57fa-97170-2024-08-02T00:00:00Z,39050
1066504, (CITYSAVE 518 TRADING),ocds-9t57fa-97292,ocds-9t57fa-97292-2024-08-02T00:00:00Z,40161
55947, (MBANDU TRADING),ocds-9t57fa-97456,ocds-9t57fa-97456-2024-08-02T00:00:00Z,43065
308447, (CH FIRE SERVICES),ocds-9t57fa-98539,ocds-9t57fa-98539-2024-08-15T00:00:00Z,39454
762976,XENOCORP 279,ocds-9t57fa-98596,ocds-9t57fa-98596-2024-08-16T00:00:00Z,43491
118591, (MOSIMA IT SOLUTIONS),ocds-9t57fa-98630,ocds-9t57fa-98630-2024-08-16T00:00:00Z,39995
19315,BIO-RAD LABORATORIES,ocds-9t57fa-98709,ocds-9t57fa-98709-2024-08-16T00:00:00Z,58516
62604, (MAMADI AND COMPANY SA),ocds-9t57fa-98715,ocds-9t57fa-98715-2024-08-16T00:00:00Z,39144
125207, (E'BEE'S FOOD DELIGHTS),ocds-9t57fa-98728,ocds-9t57fa-98728-2024-08-16T00:00:00Z,36211
52472,STARTUNE,ocds-9t57fa-98742,ocds-9t57fa-98742-2024-08-16T00:00:00Z,50564
1179841, (MARCOPOLO MZANSI SUPPLIERS),ocds-9t57fa-98771,ocds-9t57fa-98771-2024-08-16T00:00:00Z,35804
916533, (ISY HOLDINGS),ocds-9t57fa-99105,ocds-9t57fa-99105-2024-06-28T00:00:00Z,33469
653697, (PAPPILON LIFE AND BUSINESS COACHING),ocds-9t57fa-99339,ocds-9t57fa-99339-2024-05-10T00:00:00Z,33533
235617, (MAYIBUYE I,ocds-9t57fa-99353,ocds-9t57fa-99353-2024-08-23T00:00:00Z,40332
9276, (BIDVEST OFFICE),ocds-9t57fa-99370,ocds-9t57fa-99370-2024-08-22T00:00:00Z,40292
196981, (GLOBAL SOLUTION DEVELOPMENT),ocds-9t57fa-99451,ocds-9t57fa-99451-2024-08-23T00:00:00Z,40241
322429,MEDILAC GROUP,ocds-9t57fa-99498,ocds-9t57fa-99498-2024-08-23T00:00:00Z,49416
31868, IGNITE ADVISORY SERVICES,ocds-9t57fa-99523,ocds-9t57fa-99523-2024-08-23T00:00:00Z,43784
559371, (ASIKA CONSULTING),ocds-9t57fa-99562,ocds-9t57fa-99562-2024-08-23T00:00:00Z,39706
120560, (CHEMTOLL),ocds-9t57fa-100089,ocds-9t57fa-100089-2024-08-31T00:00:00Z,41841
164339,POWERCOMM SOLUTIONS,ocds-9t57fa-100253,ocds-9t57fa-100253-2024-08-30T00:00:00Z,50415
822823,ELMAR HOLDINGS AND LOGISTICS,ocds-9t57fa-100989,ocds-9t57fa-100989-2024-09-06T00:00:00Z,51335
848522, (ZIKALI FARMING),ocds-9t57fa-101170,ocds-9t57fa-101170-2024-09-07T00:00:00Z,39053
929331, (PRIMMEST),ocds-9t57fa-101175,ocds-9t57fa-101175-2024-09-07T00:00:00Z,40317
4158, MOORE CONSULTING SOUTHERN CAPE,ocds-9t57fa-101659,ocds-9t57fa-101659-2024-09-12T00:00:00Z,46023
586689, (TEAMWORK RL),ocds-9t57fa-101763,ocds-9t57fa-101763-2024-09-14T00:00:00Z,39969
27204, BUSY CORNER MEAT WHOLESALERS,ocds-9t57fa-101862,ocds-9t57fa-101862-2024-09-13T00:00:00Z,43694
433153, (MAX INTERNET TECHNOLOGIES),ocds-9t57fa-101906,ocds-9t57fa-101906-2024-09-13T00:00:00Z,39245
749092,DITLOU TSA MOLONGOANA,ocds-9t57fa-102578,ocds-9t57fa-102578-2024-09-20T00:00:00Z,52242
520044, THAMANI TECHNOLOGIES AND SYSTEMS,ocds-9t57fa-102714,ocds-9t57fa-102714-2024-09-20T00:00:00Z,43820
60674,ACTOM,ocds-9t57fa-103050,ocds-9t57fa-103050-2024-09-27T00:00:00Z,52595
94017, EBIFLASH,ocds-9t57fa-103094,ocds-9t57fa-103094-2024-09-27T00:00:00Z,46009
147942, DEON GARDEN AND CONSTRUCTION,ocds-9t57fa-103670,ocds-9t57fa-103670-2024-10-05T00:00:00Z,44957
24364, HLUBI ENGINEERING TRADING AND PROJECTS,ocds-9t57fa-103744,ocds-9t57fa-103744-2024-10-04T00:00:00Z,45109
14054,ACCESS MEDICAL,ocds-9t57fa-104444,ocds-9t57fa-104444-2024-10-12T00:00:00Z,48918
276327,GCINISIPHO TRADING,ocds-9t57fa-104674,ocds-9t57fa-104674-2024-10-11T00:00:00Z,47906
507325, (TURFBAY GEORGE),ocds-9t57fa-105284,ocds-9t57fa-105284-2024-10-18T00:00:00Z,39651
1309491,MUNZHEDZI HOLDINGS,ocds-9t57fa-105435,ocds-9t57fa-105435-2024-10-18T00:00:00Z,48967
1291834, (PLUMBKOR),ocds-9t57fa-106076,ocds-9t57fa-106076-2024-10-25T00:00:00Z,40271
1318873, (TRILAB SUPPORT),ocds-9t57fa-106162,ocds-9t57fa-106162-2024-10-25T00:00:00Z,38299
216224,MATUPUNUKA ICT,ocds-9t57fa-106197,ocds-9t57fa-106197-2024-10-25T00:00:00Z,43566
791788, (NRG OFFICE SOLUTIONS CENTRAL),ocds-9t57fa-106793,ocds-9t57fa-106793-2024-11-01T00:00:00Z,42226
69623, IMQS SOFTWARE,ocds-9t57fa-106813,ocds-9t57fa-106813-2024-11-01T00:00:00Z,46033
1429085,MALMAD JV01,ocds-9t57fa-106904,ocds-9t57fa-106904-2024-11-01T00:00:00Z,49662
170905, AMANDLAGCF CONSTRUCTION,ocds-9t57fa-107323,ocds-9t57fa-107323-2024-11-08T00:00:00Z,46253
505424, ELOISE PRETORIUS,ocds-9t57fa-107549,ocds-9t57fa-107549-2024-11-09T00:00:00Z,45303
169545,INTATHAKUSA PROJECTS 11/07,ocds-9t57fa-107694,ocds-9t57fa-107694-2024-11-09T00:00:00Z,48970
2877,247 KHOMPHO TRADING LOGISTICS,ocds-9t57fa-107685,ocds-9t57fa-107685-2024-11-08T00:00:00Z,47545
8825,TSHANI CONSULTING,ocds-9t57fa-108471,ocds-9t57fa-108471-2024-11-16T00:00:00Z,46213
220595, CHEMTECH LABORATORY SERVICES,ocds-9t57fa-109164,ocds-9t57fa-109164-2024-11-22T00:00:00Z,43981
649629,OKGH,ocds-9t57fa-109211,ocds-9t57fa-109211-2024-11-22T00:00:00Z,48257
42542,NZWALO INVESTMENTS,ocds-9t57fa-109257,ocds-9t57fa-109257-2024-11-22T00:00:00Z,53222
616383, EVOKE SHOPFITTING,ocds-9t57fa-109340,ocds-9t57fa-109340-2024-11-23T00:00:00Z,43939
925640, (SETHABATHABA CONSTRUCTION PROJECTS AND SERVICES),ocds-9t57fa-109508,ocds-9t57fa-109508-2024-10-11T00:00:00Z,39126
