id,name,main_ocid,main_id,tender_id
23367,Adimare Matimana JV,ocds-9t57fa-110983,ocds-9t57fa-110983-2024-12-13T00:00:00Z,110983
23825,Marcopolo Mzansi Suppliers,ocds-9t57fa-111002,ocds-9t57fa-111002-2024-12-13T00:00:00Z,111002
23824,Gomolemo Contruction and Projects,ocds-9t57fa-111002,ocds-9t57fa-111002-2024-12-13T00:00:00Z,111002
34916,NEMORANGO CONSULTING ENGINEERING,ocds-9t57fa-145228,ocds-9t57fa-145228-2024-10-25T00:00:00Z,145228
15079,The Construction Co.,ocds-9t57fa-78047,ocds-9t57fa-78047-2024-01-12T00:00:00Z,78047
16429,Roadmac Surfacing Cape ,ocds-9t57fa-78051,ocds-9t57fa-78051-2024-01-12T00:00:00Z,78051
17618,MASA RISK ADVISORY SERVICES (PTY) LTD,ocds-9t57fa-78587,ocds-9t57fa-78587-2024-01-19T00:00:00Z,78587
17606,THABI CONSULTING CC,ocds-9t57fa-78587,ocds-9t57fa-78587-2024-01-19T00:00:00Z,78587
17613,MASEGARE AND ASSOCIATES INCORPORATED,ocds-9t57fa-78587,ocds-9t57fa-78587-2024-01-19T00:00:00Z,78587
17621,AUDIT & RISK MANAGEMENT SOLUTIONS (ARMS),ocds-9t57fa-78587,ocds-9t57fa-78587-2024-01-19T00:00:00Z,78587
20293,Gicha Coffee Shop,ocds-9t57fa-78649,ocds-9t57fa-78649-2024-01-19T00:00:00Z,78649
16107,SNA Civil and Structural Engineers (Pty) Ltd,ocds-9t57fa-78738,ocds-9t57fa-78738-2024-01-19T00:00:00Z,78738
16062,Lumcus Training and Consulting (Pty) Ltd,ocds-9t57fa-80094,ocds-9t57fa-80094-2024-02-02T00:00:00Z,80094
17206,1. SCENIVISION (PTY) LTD   2. INSTATOLL AFRICA (PTY) LTD 3. ELECTRONIC TOLL COLLECTION (PTY) LTD 4. ICT WORKS (PTY) LTD 5.TOLLINK SA PTY LTD,ocds-9t57fa-81048,ocds-9t57fa-81048-2024-02-09T00:00:00Z,81048
17387,EESC Engineers,ocds-9t57fa-82732,ocds-9t57fa-82732-2024-02-23T00:00:00Z,82732
17391,Bosch Projects,ocds-9t57fa-82732,ocds-9t57fa-82732-2024-02-23T00:00:00Z,82732
17388,Mgiba Consulting,ocds-9t57fa-82732,ocds-9t57fa-82732-2024-02-23T00:00:00Z,82732
17826,Linked Consulting Engineers (Pty)Ltd,ocds-9t57fa-82785,ocds-9t57fa-82785-2024-02-23T00:00:00Z,82785
17830,Naidu Consulting (Pty)Ltd,ocds-9t57fa-82785,ocds-9t57fa-82785-2024-02-23T00:00:00Z,82785
17833,Nyeleti Consulting (Pty)Ltd,ocds-9t57fa-82785,ocds-9t57fa-82785-2024-02-23T00:00:00Z,82785
17836,CTP Projects (Pty)Ltd,ocds-9t57fa-82785,ocds-9t57fa-82785-2024-02-23T00:00:00Z,82785
17666,CTP Projects (Pty)Ltd,ocds-9t57fa-82793,ocds-9t57fa-82793-2024-02-23T00:00:00Z,82793
17665,BVi Consulting Engineers Western Cape (Pty) Ltd,ocds-9t57fa-82793,ocds-9t57fa-82793-2024-02-23T00:00:00Z,82793
17674,Zutari (Pty)Ltd,ocds-9t57fa-82793,ocds-9t57fa-82793-2024-02-23T00:00:00Z,82793
17669,Ndodana Consulting Engineers (Pty)Ltd,ocds-9t57fa-82793,ocds-9t57fa-82793-2024-02-23T00:00:00Z,82793
17171,Transformex,ocds-9t57fa-83528,ocds-9t57fa-83528-2024-03-01T00:00:00Z,83528
17173,AAA BEE Verification Agency ,ocds-9t57fa-83528,ocds-9t57fa-83528-2024-03-01T00:00:00Z,83528
17170,MPowerratings,ocds-9t57fa-83528,ocds-9t57fa-83528-2024-03-01T00:00:00Z,83528
17172,Transformex,ocds-9t57fa-83528,ocds-9t57fa-83528-2024-03-01T00:00:00Z,83528
17982,Kalesego Batsini Joint Venture,ocds-9t57fa-83565,ocds-9t57fa-83565-2024-03-01T00:00:00Z,83565
17980,Risima Kumbatia JV,ocds-9t57fa-83565,ocds-9t57fa-83565-2024-03-01T00:00:00Z,83565
17983,Kgoshi Electrical Constortium,ocds-9t57fa-83565,ocds-9t57fa-83565-2024-03-01T00:00:00Z,83565
17992,Boganala JV,ocds-9t57fa-83565,ocds-9t57fa-83565-2024-03-01T00:00:00Z,83565
17993,Risima Kumbatia JV,ocds-9t57fa-83571,ocds-9t57fa-83571-2024-03-01T00:00:00Z,83571
17994,X Business Resources,ocds-9t57fa-83571,ocds-9t57fa-83571-2024-03-01T00:00:00Z,83571
17420,Chauke Business Enterprise - R30 806 902.65,ocds-9t57fa-83618,ocds-9t57fa-83618-2024-03-01T00:00:00Z,83618
17416,TDM Construction (Pty)Ltd	- R44 424 385.00,ocds-9t57fa-83618,ocds-9t57fa-83618-2024-03-01T00:00:00Z,83618
19596,HCC CONSTRUCTION & PROJECTS  R 10 525 118.12 ,ocds-9t57fa-85027,ocds-9t57fa-85027-2024-03-15T00:00:00Z,85027
18611,Situc Projects,ocds-9t57fa-86766,ocds-9t57fa-86766-2024-04-05T00:00:00Z,86766
18617,K A Security Services,ocds-9t57fa-86766,ocds-9t57fa-86766-2024-04-05T00:00:00Z,86766
20192,Ngamela Monitoring Solutions (Pty) Ltd,ocds-9t57fa-87386,ocds-9t57fa-87386-2024-04-12T00:00:00Z,87386
20189,Ngamela Monitoring Solutions (Pty) Ltd,ocds-9t57fa-87386,ocds-9t57fa-87386-2024-04-12T00:00:00Z,87386
20191,Route Monitoring (RF) (Pty) Ltd,ocds-9t57fa-87386,ocds-9t57fa-87386-2024-04-12T00:00:00Z,87386
18795,1. Phaneros Capital (Pty) Ltd   2. City of Tomorrow Consult (Pty) Ltd   3. Cavad Risk Solutions (Pty) Ltd   4. Zig Brokers (Pty) Ltd   5. Corner Life (Pty) Ltd   6. Lateral Unison Insurance Brokers   7. Kunene Makopo Risk Solutions   8. Mpumelelo 314 (Pty) Ltd   9. Africa Risk Insurance Services (Pty) Ltd   10. Sankofa Insurance Brokers (Pty) Ltd   11. Silver Lake Trading 305 (Pty) Ltd ,ocds-9t57fa-88917,ocds-9t57fa-88917-2024-05-03T00:00:00Z,88917
19348,Sentech Soc Ltd - Subcontracting Link Africa (Pty) Ltd,ocds-9t57fa-89735,ocds-9t57fa-89735-2024-05-10T00:00:00Z,89735
19345,Link Africa (Pty) Ltd,ocds-9t57fa-89735,ocds-9t57fa-89735-2024-05-10T00:00:00Z,89735
19343,East-Light Investments cc,ocds-9t57fa-89735,ocds-9t57fa-89735-2024-05-10T00:00:00Z,89735
19076,the bidders,ocds-9t57fa-89806,ocds-9t57fa-89806-2024-05-10T00:00:00Z,89806
20412,1. DIMENSION DATA (PTY) LTD,ocds-9t57fa-91177,ocds-9t57fa-91177-2024-05-24T00:00:00Z,91177
20413,2. DATACENTRIX (PTY) LTD,ocds-9t57fa-91177,ocds-9t57fa-91177-2024-05-24T00:00:00Z,91177
24963,Siemens Energy Propriety Limited - (MAAA0883290),ocds-9t57fa-91623,ocds-9t57fa-91623-2024-05-31T00:00:00Z,91623
19693,GANYAZA HOLDINGS PTY LTD,ocds-9t57fa-91649,ocds-9t57fa-91649-2024-05-31T00:00:00Z,91649
19827,"AXIM PTY LTD, GE MEDICAL SYSTEMS SOUTH AFRICA PTY LTD, LOMAEN MEDICAL (PTY) LTD",ocds-9t57fa-92239,ocds-9t57fa-92239-2024-06-07T00:00:00Z,92239
19910,Oracle Medical,ocds-9t57fa-93016,ocds-9t57fa-93016-2024-06-14T00:00:00Z,93016
19904,Anqingsa,ocds-9t57fa-93016,ocds-9t57fa-93016-2024-06-14T00:00:00Z,93016
19909,OMS Medical,ocds-9t57fa-93016,ocds-9t57fa-93016-2024-06-14T00:00:00Z,93016
20525,The Integral Coaching Centre,ocds-9t57fa-93503,ocds-9t57fa-93503-2024-06-21T00:00:00Z,93503
20823,Zecha Holdings,ocds-9t57fa-94629,ocds-9t57fa-94629-2024-07-05T00:00:00Z,94629
20824,Megaworks Trading Enterprise 200,ocds-9t57fa-94629,ocds-9t57fa-94629-2024-07-05T00:00:00Z,94629
21791,Automation Control Solutions (Pty) Ltd.,ocds-9t57fa-95753,ocds-9t57fa-95753-2024-07-19T00:00:00Z,95753
21786,MAAA0038943 - (MASSIVE QUANTUM),ocds-9t57fa-95792,ocds-9t57fa-95792-2024-07-19T00:00:00Z,95792
21787,Tumo Holding Projects (Pty) Ltd.,ocds-9t57fa-95792,ocds-9t57fa-95792-2024-07-19T00:00:00Z,95792
21789,MAAA0259759 - (WORLD TELECOM AND DATA),ocds-9t57fa-95792,ocds-9t57fa-95792-2024-07-19T00:00:00Z,95792
20734,Enviroganics CC t/a Temperature Monitor Solutions Africa,ocds-9t57fa-95916,ocds-9t57fa-95916-2024-07-19T00:00:00Z,95916
20737,My Fridge Online (Pty) Ltd,ocds-9t57fa-95916,ocds-9t57fa-95916-2024-07-19T00:00:00Z,95916
20965,IPSOS (Pty) Ltd ,ocds-9t57fa-97405,ocds-9t57fa-97405-2024-08-02T00:00:00Z,97405
21204,Minus 40 (Pty) Ltd,ocds-9t57fa-97893,ocds-9t57fa-97893-2024-08-08T00:00:00Z,97893
21454,2.	Mbebe-Tisani Attorneys,ocds-9t57fa-98542,ocds-9t57fa-98542-2024-08-15T00:00:00Z,98542
21446,Infoverge Solutions (Pty) Ltd ,ocds-9t57fa-98657,ocds-9t57fa-98657-2024-08-16T00:00:00Z,98657
21442, Itani Technology (Pty) Ltd ,ocds-9t57fa-98657,ocds-9t57fa-98657-2024-08-16T00:00:00Z,98657
21440,Pinpoint Health and Safety (Pty) Ltd ,ocds-9t57fa-98657,ocds-9t57fa-98657-2024-08-16T00:00:00Z,98657
21572,XL Aloe Travel ,ocds-9t57fa-99423,ocds-9t57fa-99423-2024-08-23T00:00:00Z,99423
21538,MAAA0052585,ocds-9t57fa-100120,ocds-9t57fa-100120-2024-08-29T00:00:00Z,100120
21550,1. Slunga Trading and Projects (Pty) Ltd,ocds-9t57fa-100186,ocds-9t57fa-100186-2024-08-30T00:00:00Z,100186
21751,Amlazi Equipment Services (Pty) Ltd.; Pro Laundry Solutions (Pty) Ltd.; Wanga Power Projects cc,ocds-9t57fa-101322,ocds-9t57fa-101322-2024-09-13T00:00:00Z,101322
24934,Midnite Aerobots (Pty) Ltd,ocds-9t57fa-104576,ocds-9t57fa-104576-2024-10-11T00:00:00Z,104576
22336,Galetti CRE,ocds-9t57fa-105251,ocds-9t57fa-105251-2024-10-18T00:00:00Z,105251
26006,Dinoko IT Solutions cc,ocds-9t57fa-105429,ocds-9t57fa-105429-2024-10-18T00:00:00Z,105429
22572,MAAA0035023 - (STRIVING MIND ENGINEERS AND CONTRACTORS),ocds-9t57fa-106017,ocds-9t57fa-106017-2024-10-25T00:00:00Z,106017
22936,Company Wellness Solutions,ocds-9t57fa-106123,ocds-9t57fa-106123-2024-10-25T00:00:00Z,106123
22684,MAAA0740571 - (RENNIES TRAVEL),ocds-9t57fa-106735,ocds-9t57fa-106735-2024-11-01T00:00:00Z,106735
22555,MAAA0136906 - (KANU EQUIPMENT SOUTH AFRICA),ocds-9t57fa-107489,ocds-9t57fa-107489-2024-11-08T00:00:00Z,107489
25987,IFE Elevators South Africa (Pty) Ltd,ocds-9t57fa-107623,ocds-9t57fa-107623-2024-11-08T00:00:00Z,107623
23088,MAAA0008723 - (AES CONSULTING),ocds-9t57fa-109147,ocds-9t57fa-109147-2024-11-22T00:00:00Z,109147
22851,ALL ACCESS HOLDING,ocds-9t57fa-109195,ocds-9t57fa-109195-2024-11-22T00:00:00Z,109195
24766,"Melva MK (Pty) Ltd, DLH Marine",ocds-9t57fa-109251,ocds-9t57fa-109251-2024-11-22T00:00:00Z,109251
22955,MAAA0808118 - (SLUMKO INVESTMENTS),ocds-9t57fa-111285,ocds-9t57fa-111285-2024-12-19T00:00:00Z,111285
17002,Tarcron Projects ,ocds-9t57fa-78054,ocds-9t57fa-78054-2024-01-12T00:00:00Z,78054
16004,Campbell Scientific South Africa (Pty) Ltd,ocds-9t57fa-79381,ocds-9t57fa-79381-2024-01-26T00:00:00Z,79381
17016,WBHO Construction PTY LTD ,ocds-9t57fa-80084,ocds-9t57fa-80084-2024-02-02T00:00:00Z,80084
17977,Onderstepoort Biological Products R4 722 799.20,ocds-9t57fa-80951,ocds-9t57fa-80951-2024-02-09T00:00:00Z,80951
16834,SANAI ENTERPRISES (PTY) LTD,ocds-9t57fa-81102,ocds-9t57fa-81102-2024-02-09T00:00:00Z,81102
18170,LANDIS + GYR PTY LTD,ocds-9t57fa-85683,ocds-9t57fa-85683-2024-03-22T00:00:00Z,85683
19628,MADIBENG PROPERTY INVESTMENTS   R 1 121 791.78 ,ocds-9t57fa-85728,ocds-9t57fa-85728-2024-03-22T00:00:00Z,85728
19037,BM City PTY Ltd- R206 290.00,ocds-9t57fa-86344,ocds-9t57fa-86344-2024-03-29T00:00:00Z,86344
18201, No responses,ocds-9t57fa-86403,ocds-9t57fa-86403-2024-03-28T00:00:00Z,86403
18209,no bids received ,ocds-9t57fa-86758,ocds-9t57fa-86758-2024-04-05T00:00:00Z,86758
24871,H AND P GROUP,ocds-9t57fa-87397,ocds-9t57fa-87397-2024-04-12T00:00:00Z,87397
18739,1. OPTRON (PTY) LTD ,ocds-9t57fa-88020,ocds-9t57fa-88020-2024-04-19T00:00:00Z,88020
20793,GL Events South Africa (Pty) Ltd,ocds-9t57fa-90375,ocds-9t57fa-90375-2024-05-17T00:00:00Z,90375
20616,Technostar Engineering (Pty) Ltd,ocds-9t57fa-93475,ocds-9t57fa-93475-2024-06-21T00:00:00Z,93475
20487,1.Therapy on the Go   R1 058 609.50   Specific Goals Claimed  10 Points,ocds-9t57fa-94525,ocds-9t57fa-94525-2024-07-05T00:00:00Z,94525
20421,TMT Services and Suppies (Pty) Ltd,ocds-9t57fa-94585,ocds-9t57fa-94585-2024-07-05T00:00:00Z,94585
22993,MAAA0220843 - (HCB VALUATIONS AND SERVICES),ocds-9t57fa-94616,ocds-9t57fa-94616-2024-07-05T00:00:00Z,94616
22040,Stellenbosch Football Club (Pty) Ltd,ocds-9t57fa-95809,ocds-9t57fa-95809-2024-07-19T00:00:00Z,95809
20396,MAAA0005009,ocds-9t57fa-96576,ocds-9t57fa-96576-2024-04-12T00:00:00Z,96576
21279,LSS Projects ,ocds-9t57fa-97897,ocds-9t57fa-97897-2024-08-08T00:00:00Z,97897
24709,MSMP Consulting Developers (Pty) Ltd,ocds-9t57fa-98665,ocds-9t57fa-98665-2024-08-16T00:00:00Z,98665
21612,MAAA0084466 - (UNITED SCIENTIFIC SA),ocds-9t57fa-101135,ocds-9t57fa-101135-2024-09-06T00:00:00Z,101135
22020,1. Silver Solutions 1522 CC 2. Renaissance Cleaning Services CC 3. Modulaodira Trading and Projects 27 CC 4. Khutjo Projects 99 5.In Cleaning and Maintenance Project 6. Top Class Security and Cleaning Services 7. Tshepo Legodi Trading CC 8. Maphutha Business EnterpriseCC 9.  Verge Biz CC 10. Notlo Pebetse Pty Ltd  ,ocds-9t57fa-102571,ocds-9t57fa-102571-2024-09-20T00:00:00Z,102571
22037,ALON CORPORATION (PTY) LTD,ocds-9t57fa-103851,ocds-9t57fa-103851-2024-10-04T00:00:00Z,103851
23014,MAAA0002079 - (TECMED),ocds-9t57fa-109102,ocds-9t57fa-109102-2024-11-22T00:00:00Z,109102
22710,"MAAA0136442 - (DRS DIETRICH,VOIGT,MIA AND PARTNERS)",ocds-9t57fa-109222,ocds-9t57fa-109222-2024-11-22T00:00:00Z,109222
23232,MAAA0109217 - (MNB CHARTERED ACCOUNTANTS),ocds-9t57fa-109865,ocds-9t57fa-109865-2024-11-30T00:00:00Z,109865
19257,POTTS DEVC PTY LTD,ocds-9t57fa-81053,ocds-9t57fa-81053-2024-02-10T00:00:00Z,81053
19241,Alcari Consulting,ocds-9t57fa-84186,ocds-9t57fa-84186-2024-03-09T00:00:00Z,84186
19619,HL LOMBRECHT TRUST   R 1 174 414.43,ocds-9t57fa-85723,ocds-9t57fa-85723-2024-03-22T00:00:00Z,85723
25577,Mokala inn (PTY)LTD,ocds-9t57fa-88099,ocds-9t57fa-88099-2024-04-20T00:00:00Z,88099
25582,Pilediwa Corporate Trading,ocds-9t57fa-88101,ocds-9t57fa-88101-2024-04-20T00:00:00Z,88101
19147,Zutari (Pty) Ltd ,ocds-9t57fa-88575,ocds-9t57fa-88575-2024-04-26T00:00:00Z,88575
19098,Kaytie Identity Promotional CC,ocds-9t57fa-89845,ocds-9t57fa-89845-2024-05-10T00:00:00Z,89845
19835,MVEZO PLANT & CIVILS  R128 349 723.25,ocds-9t57fa-90541,ocds-9t57fa-90541-2024-05-17T00:00:00Z,90541
19851,1. SKG  Africa 2. ,ocds-9t57fa-91108,ocds-9t57fa-91108-2024-05-24T00:00:00Z,91108
20156,Southern Ear Nose and Throath Pty Ltd,ocds-9t57fa-93423,ocds-9t57fa-93423-2024-06-21T00:00:00Z,93423
20595,TECHI ENGINEERS (PTY) LTD,ocds-9t57fa-96723,ocds-9t57fa-96723-2024-07-26T00:00:00Z,96723
21062,Dataproof Communications (Pty) Ltd,ocds-9t57fa-96731,ocds-9t57fa-96731-2024-07-26T00:00:00Z,96731
