id,title,description,status,value_amount,value_currency,main_ocid,main_id
45372, LIQUID TELECOMMUNICATIONS SOUTH AFRICA,EME,active,239738196675.0,ZAR,ocds-9t57fa-101966,ocds-9t57fa-101966-2024-09-13T00:00:00Z
40240, (PACHEDU SKILLS SOLUTIONS),EME,active,5400000.0,ZAR,ocds-9t57fa-102641,ocds-9t57fa-102641-2024-09-20T00:00:00Z
50518,KKKI CONSTRUCTION,EME,active,15540950.0,ZAR,ocds-9t57fa-102658,ocds-9t57fa-102658-2024-09-20T00:00:00Z
47353, NEO TECHNOLOGIES,EME,active,184053994.0,ZAR,ocds-9t57fa-102672,ocds-9t57fa-102672-2024-09-20T00:00:00Z
50135,ECONOCOM 671,EME,active,392824961.0,ZAR,ocds-9t57fa-103044,ocds-9t57fa-103044-2024-09-27T00:00:00Z
51767,ILANGA ELIHLE TRADING,EME,active,157550.0,ZAR,ocds-9t57fa-103075,ocds-9t57fa-103075-2024-09-27T00:00:00Z
45844, NHLANE BUSINESS SERVICES,EME,active,9472129347.0,ZAR,ocds-9t57fa-103160,ocds-9t57fa-103160-2024-09-27T00:00:00Z
46434, RO SWIKA PROJECTS,GEN,active,667150190.0,ZAR,ocds-9t57fa-103750,ocds-9t57fa-103750-2024-10-04T00:00:00Z
39988, (UNITED SCIENTIFIC SA),EME,active,1312150.0,ZAR,ocds-9t57fa-104518,ocds-9t57fa-104518-2024-10-11T00:00:00Z
38062, (MBROS GROUP),EME,active,2000000.0,ZAR,ocds-9t57fa-104619,ocds-9t57fa-104619-2024-10-11T00:00:00Z
37644, (Debbie Goodman Recruitment),EME,active,778380.0,ZAR,ocds-9t57fa-104665,ocds-9t57fa-104665-2024-10-11T00:00:00Z
36911, (Ibayi PC Sales),EME,active,7000000.0,ZAR,ocds-9t57fa-105101,ocds-9t57fa-105101-2024-05-24T00:00:00Z
53718,HOFISI PROPERTIES,EME,active,534869143.0,ZAR,ocds-9t57fa-105252,ocds-9t57fa-105252-2024-10-18T00:00:00Z
45891, CMY TRADINGS,EME,active,238352052.0,ZAR,ocds-9t57fa-105314,ocds-9t57fa-105314-2024-10-18T00:00:00Z
40455, (ESTAGEN),EME,active,50000000.0,ZAR,ocds-9t57fa-105384,ocds-9t57fa-105384-2024-10-18T00:00:00Z
47484, BUZWANA HOLDINGS,EME,active,14347400.0,ZAR,ocds-9t57fa-105442,ocds-9t57fa-105442-2024-10-18T00:00:00Z
58104,NSIBANDOS TRADING,EME,active,698251825.0,ZAR,ocds-9t57fa-105849,ocds-9t57fa-105849-2024-10-25T00:00:00Z
40278, (NAMBITI TECHNOLOGIES ,EME,active,449638150.0,ZAR,ocds-9t57fa-106048,ocds-9t57fa-106048-2024-10-25T00:00:00Z
40247, (JOHNBAK SOLUTIONS),EME,active,251704876.0,ZAR,ocds-9t57fa-106066,ocds-9t57fa-106066-2024-10-25T00:00:00Z
55055,OS HOLDINGS,EME,active,1362705161.0,ZAR,ocds-9t57fa-106181,ocds-9t57fa-106181-2024-10-25T00:00:00Z
49043,PLATINUM SUPPLIERS,EME,active,22126950.0,ZAR,ocds-9t57fa-106563,ocds-9t57fa-106563-2024-11-01T00:00:00Z
44841, SOSEBENZA CONSTRUCTION,EME,active,242323124.0,ZAR,ocds-9t57fa-106684,ocds-9t57fa-106684-2024-11-01T00:00:00Z
37681, (GOLDEN,EME,active,20537829.0,ZAR,ocds-9t57fa-106876,ocds-9t57fa-106876-2024-09-06T00:00:00Z
40028, (WORKFORCE HEALTHCARE),GEN,active,11689587.0,ZAR,ocds-9t57fa-107459,ocds-9t57fa-107459-2024-11-08T00:00:00Z
41212, (ENZALELITHUBA CONSTRUCTION SOLUTIONS),EME,active,471090625.0,ZAR,ocds-9t57fa-107482,ocds-9t57fa-107482-2024-11-08T00:00:00Z
51640,ATHIS TRADING,EME,active,8964000.0,ZAR,ocds-9t57fa-107512,ocds-9t57fa-107512-2024-11-08T00:00:00Z
49519,RAPID BUILDERS AND CONTRACTORS,EME,active,9433933588.0,ZAR,ocds-9t57fa-107541,ocds-9t57fa-107541-2024-11-08T00:00:00Z
47378, B G MAZONGOLO CONSTRUCTION,EME,active,439124518.0,ZAR,ocds-9t57fa-107591,ocds-9t57fa-107591-2024-11-08T00:00:00Z
50228,UTILITIES WORLD,GEN,active,170959320.0,ZAR,ocds-9t57fa-107609,ocds-9t57fa-107609-2024-11-08T00:00:00Z
39737, (TERRA AQUA AGENCIES),EME,active,2578788.0,ZAR,ocds-9t57fa-107617,ocds-9t57fa-107617-2024-11-08T00:00:00Z
46761, PUMATA TRADING,EME,active,1561847.0,ZAR,ocds-9t57fa-107633,ocds-9t57fa-107633-2024-11-08T00:00:00Z
46283, (MANNA HOLDINGS),QSE,active,136817530.0,ZAR,ocds-9t57fa-107641,ocds-9t57fa-107641-2024-11-08T00:00:00Z
45583, RESOLVE TRADING 143,EME,active,929765671.0,ZAR,ocds-9t57fa-107667,ocds-9t57fa-107667-2024-11-08T00:00:00Z
47160, VHUSO GENERAL TRADING,EME,active,14628000.0,ZAR,ocds-9t57fa-108403,ocds-9t57fa-108403-2024-11-15T00:00:00Z
54721,REABETSWE GROUP,EME,active,485216152.0,ZAR,ocds-9t57fa-108457,ocds-9t57fa-108457-2024-11-15T00:00:00Z
45862, LESEDI ICT,EME,active,98700032.0,ZAR,ocds-9t57fa-108468,ocds-9t57fa-108468-2024-11-15T00:00:00Z
46089, KAKAPIMOSHI TRADING AND PROJECTS,EME,active,260116224.0,ZAR,ocds-9t57fa-108487,ocds-9t57fa-108487-2024-11-15T00:00:00Z
58201,ONZA CONSTRUCTION,EME,active,2097985286.0,ZAR,ocds-9t57fa-108498,ocds-9t57fa-108498-2024-11-15T00:00:00Z
54488,VESYMA TRADING ENTERPRISE,EME,active,26429147.0,ZAR,ocds-9t57fa-109103,ocds-9t57fa-109103-2024-11-22T00:00:00Z
43351, (PHANDU COMMUNICATIONS),QSE,active,25899840.0,ZAR,ocds-9t57fa-109120,ocds-9t57fa-109120-2024-11-22T00:00:00Z
44894, FALCORP FT,EME,active,21892800.0,ZAR,ocds-9t57fa-109219,ocds-9t57fa-109219-2024-11-22T00:00:00Z
51665,LOLWETH'UTHANDO,EME,active,19200000.0,ZAR,ocds-9t57fa-110278,ocds-9t57fa-110278-2024-12-05T00:00:00Z
43463, (VUKAMNDLOVU),EME,active,45651021.0,ZAR,ocds-9t57fa-110716,ocds-9t57fa-110716-2024-06-07T00:00:00Z
39982, (BIDVEST OFFICE),GEN,active,26450230.0,ZAR,ocds-9t57fa-111027,ocds-9t57fa-111027-2024-11-15T00:00:00Z
40496, (HARTMAN PROFESSIONAL ENTERPRISES),EME,active,5777370.0,ZAR,ocds-9t57fa-111427,ocds-9t57fa-111427-2024-08-30T00:00:00Z
41421, (FIRST TECHNOLOGY (CENTRAL)),EME,active,2990000.0,ZAR,ocds-9t57fa-112525,ocds-9t57fa-112525-2024-11-29T00:00:00Z
43478, (SOLBUILD),EME,active,83645475.0,ZAR,ocds-9t57fa-115352,ocds-9t57fa-115352-2024-08-02T00:00:00Z
54561,THOMENG PROJECTES AND DEVELOPERS,EME,active,436576000.0,ZAR,ocds-9t57fa-133233,ocds-9t57fa-133233-2024-01-26T00:00:00Z
34719, (INTROSTAT),EME,active,92320513.0,ZAR,ocds-9t57fa-78024,ocds-9t57fa-78024-2024-01-12T00:00:00Z
28195, (AMAZIM,EME,active,13361412.0,ZAR,ocds-9t57fa-78057,ocds-9t57fa-78057-2024-01-12T00:00:00Z
31162, (Kruger & Blignaut Attorneys),EME,active,4660375.0,ZAR,ocds-9t57fa-78071,ocds-9t57fa-78071-2024-01-12T00:00:00Z
60076,YG GROUP,EME,active,101500000.0,ZAR,ocds-9t57fa-78600,ocds-9t57fa-78600-2024-01-19T00:00:00Z
24891,GABRIEL FRANCOIS HUGO,EME,active,78750.0,ZAR,ocds-9t57fa-78687,ocds-9t57fa-78687-2024-01-19T00:00:00Z
29475, (V3 CONSULTING ENGINEERS),EME,active,4596253185.0,ZAR,ocds-9t57fa-79284,ocds-9t57fa-79284-2024-01-26T00:00:00Z
30111, (VREDENDAL BESPROEIING),GEN,active,622035.0,ZAR,ocds-9t57fa-79318,ocds-9t57fa-79318-2024-01-26T00:00:00Z
37229, (EMPIRE 0501 HOLDINGS),GEN,active,381101490.0,ZAR,ocds-9t57fa-79996,ocds-9t57fa-79996-2024-02-02T00:00:00Z
27296, (TUMIZI HOLDINGS),QSE,active,238368.0,ZAR,ocds-9t57fa-80045,ocds-9t57fa-80045-2024-02-02T00:00:00Z
24947,PROCESS TOOLS AND INDUSTRIAL SUPPLIES,QSE,active,8337.0,ZAR,ocds-9t57fa-80176,ocds-9t57fa-80176-2024-02-02T00:00:00Z
31692, (NONGOYE TRADING AND PROJECTS),EME,active,5966602.0,ZAR,ocds-9t57fa-80219,ocds-9t57fa-80219-2024-02-02T00:00:00Z
56707,PROFESSIONAL EVALUATION AND RESEARCH,EME,active,49696849.0,ZAR,ocds-9t57fa-80883,ocds-9t57fa-80883-2024-02-09T00:00:00Z
37865, (NOTHULE SOLUTIONS),QSE,active,15157780312.0,ZAR,ocds-9t57fa-80898,ocds-9t57fa-80898-2024-02-09T00:00:00Z
33166, (BPZ CONTRACTING AND TRADING),EME,active,3778110.0,ZAR,ocds-9t57fa-80952,ocds-9t57fa-80952-2024-02-09T00:00:00Z
32104, (NZWALO INVESTMENTS),EME,active,6938534.0,ZAR,ocds-9t57fa-80959,ocds-9t57fa-80959-2024-02-09T00:00:00Z
36221, (TOSAS),EME,active,2031765747.0,ZAR,ocds-9t57fa-81061,ocds-9t57fa-81061-2024-02-09T00:00:00Z
29059, (MEMOTEK TRADING),GEN,active,123739.0,ZAR,ocds-9t57fa-81792,ocds-9t57fa-81792-2024-02-16T00:00:00Z
46454,IPHARMA,Large Enterprise,active,3093600000.0,ZAR,ocds-9t57fa-81838,ocds-9t57fa-81838-2024-02-16T00:00:00Z
29973, (MASIHLONIPHANENI TRADING),EME,active,2839718.0,ZAR,ocds-9t57fa-81898,ocds-9t57fa-81898-2024-02-16T00:00:00Z
27614, (Ink Scribe Solutions),EME,active,856000.0,ZAR,ocds-9t57fa-82624,ocds-9t57fa-82624-2024-02-23T00:00:00Z
26191, (BATSUMI INVESTMENT HOLDINGS),EME,active,2688000.0,ZAR,ocds-9t57fa-82697,ocds-9t57fa-82697-2024-02-23T00:00:00Z
23843,Namlot Construction,EME,active,385684.0,ZAR,ocds-9t57fa-82926,ocds-9t57fa-82926-2024-01-04T00:00:00Z
29131, (PROMETHIUM CARBON),QSE,active,1088375.0,ZAR,ocds-9t57fa-83470,ocds-9t57fa-83470-2024-03-01T00:00:00Z
33646, (ORIFHA AUDIO VISUALS),EME,active,125427187.0,ZAR,ocds-9t57fa-83527,ocds-9t57fa-83527-2024-03-01T00:00:00Z
30176, (KSTO HOLDINGS),EME,active,13464948.0,ZAR,ocds-9t57fa-84410,ocds-9t57fa-84410-2024-03-08T00:00:00Z
28852, (University of Cape Town),EME,active,3452715.0,ZAR,ocds-9t57fa-84422,ocds-9t57fa-84422-2024-03-08T00:00:00Z
25199,NDOBELA AND ASSOCIATES,EME,active,374790.0,ZAR,ocds-9t57fa-84882,ocds-9t57fa-84882-2024-02-02T00:00:00Z
33657, (CAMPBELL SCIENTIFIC SOUTH AFRICA),EME,active,638321795.0,ZAR,ocds-9t57fa-86265,ocds-9t57fa-86265-2024-03-28T00:00:00Z
39924, (KOPANO GEOSOLUTIONS),GEN,active,33235230.0,ZAR,ocds-9t57fa-86731,ocds-9t57fa-86731-2024-04-05T00:00:00Z
34501, (UMTHETHISTHUNZI),EME,active,0,ZAR,ocds-9t57fa-87361,ocds-9t57fa-87361-2024-04-12T00:00:00Z
39122, (SIKHONO CLEANING AND PROJECTS),EME,active,366290892.0,ZAR,ocds-9t57fa-87416,ocds-9t57fa-87416-2024-04-12T00:00:00Z
43695,RELIABLE ACCOUNTANTS,EME,active,100.0,ZAR,ocds-9t57fa-87455,ocds-9t57fa-87455-2024-04-12T00:00:00Z
52222,FLAT-FOOT AIR CONDITIONERS,EME,active,68518633.0,ZAR,ocds-9t57fa-88004,ocds-9t57fa-88004-2024-04-19T00:00:00Z
32536, (MK TRAINING),EME,active,430000.0,ZAR,ocds-9t57fa-88023,ocds-9t57fa-88023-2024-04-19T00:00:00Z
36005, (UHAMBO SAFETY WEAR AND EQUIPMENT),EME,active,0,ZAR,ocds-9t57fa-88485,ocds-9t57fa-88485-2024-04-26T00:00:00Z
43641, (QONGQO T G TRADING),EME,active,50000000.0,ZAR,ocds-9t57fa-88588,ocds-9t57fa-88588-2024-04-26T00:00:00Z
31027, (EARL,EME,active,230488.0,ZAR,ocds-9t57fa-88602,ocds-9t57fa-88602-2024-04-26T00:00:00Z
34144, (WORLD FOCUS 1322),EME,active,0,ZAR,ocds-9t57fa-88638,ocds-9t57fa-88638-2024-04-26T00:00:00Z
36650, (HIDRO,QSE,active,0,ZAR,ocds-9t57fa-88793,ocds-9t57fa-88793-2024-05-03T00:00:00Z
36639, (2ACS SERVICES),QSE,active,11.0,ZAR,ocds-9t57fa-88818,ocds-9t57fa-88818-2024-05-03T00:00:00Z
37292, (CAB HOLDINGS),QSE,active,15596460.0,ZAR,ocds-9t57fa-88881,ocds-9t57fa-88881-2024-05-02T00:00:00Z
37009, (MM STAR),EME,active,2284891357.0,ZAR,ocds-9t57fa-89719,ocds-9t57fa-89719-2024-05-10T00:00:00Z
29302, (TRUVELO AFRICA ELECTRONICS DIVISION),EME,active,86835.0,ZAR,ocds-9t57fa-89758,ocds-9t57fa-89758-2024-05-10T00:00:00Z
29841, (EXCEPTIONAL WOMEN IN TECH),GEN,active,18108.0,ZAR,ocds-9t57fa-89820,ocds-9t57fa-89820-2024-05-10T00:00:00Z
28326, (CASH ASSET TRADING 71),EME,active,218040.0,ZAR,ocds-9t57fa-90208,ocds-9t57fa-90208-2024-03-28T00:00:00Z
39947, (CTP PROJECTS),EME,active,637084640.0,ZAR,ocds-9t57fa-90403,ocds-9t57fa-90403-2024-05-17T00:00:00Z
37064, (CHAPU CA),EME,active,0,ZAR,ocds-9t57fa-90414,ocds-9t57fa-90414-2024-05-17T00:00:00Z
35315, (EYA BANTU GROUP),EME,active,10235959.0,ZAR,ocds-9t57fa-91044,ocds-9t57fa-91044-2024-05-24T00:00:00Z
38033, (CORNELIUS JOHANNES MEYER),EME,active,572839311.0,ZAR,ocds-9t57fa-91057,ocds-9t57fa-91057-2024-05-24T00:00:00Z
38277, (MEDUPE GENERAL TRADING 417),EME,active,71278860.0,ZAR,ocds-9t57fa-91131,ocds-9t57fa-91131-2024-05-24T00:00:00Z
52382,TERRACE PROJECTS,QSE,active,460533600.0,ZAR,ocds-9t57fa-91143,ocds-9t57fa-91143-2024-05-24T00:00:00Z
41237, (FUMANI HOLDINGS),EME,active,18723260.0,ZAR,ocds-9t57fa-91160,ocds-9t57fa-91160-2024-05-24T00:00:00Z
34509, (MOSIMA IT SOLUTIONS),EME,active,0,ZAR,ocds-9t57fa-91477,ocds-9t57fa-91477-2024-05-30T00:00:00Z
33662, (NKANIVO DEVELOPMENT CONSULTANTS),EME,active,46357495.0,ZAR,ocds-9t57fa-91539,ocds-9t57fa-91539-2024-05-30T00:00:00Z
41308, (INGEROP SOUTH AFRICA),GEN,active,2980906490.0,ZAR,ocds-9t57fa-91590,ocds-9t57fa-91590-2024-05-31T00:00:00Z
50159,TSHENOLO WASTE,EME,active,10.0,ZAR,ocds-9t57fa-91695,ocds-9t57fa-91695-2024-05-31T00:00:00Z
37102, (IVELAPHI,GEN,active,145414625.0,ZAR,ocds-9t57fa-92209,ocds-9t57fa-92209-2024-06-07T00:00:00Z
29243, (KINANA PROJECTS),EME,active,132310.0,ZAR,ocds-9t57fa-92232,ocds-9t57fa-92232-2024-05-10T00:00:00Z
43025, (MAOLELA BUSINESS ENTERPRISES),EME,active,62310310.0,ZAR,ocds-9t57fa-92244,ocds-9t57fa-92244-2024-06-07T00:00:00Z
34668, (MOSA GREEN CONSULTING),EME,active,73318252.0,ZAR,ocds-9t57fa-92284,ocds-9t57fa-92284-2024-06-07T00:00:00Z
39605, (NOZINGA GROUP),EME,active,735201613.0,ZAR,ocds-9t57fa-92910,ocds-9t57fa-92910-2024-06-14T00:00:00Z
39556, (ACCELERATED GROWTH CONSTRUCTION AND PROJECT MANAGEMENT),EME,active,5669143612.0,ZAR,ocds-9t57fa-93002,ocds-9t57fa-93002-2024-06-14T00:00:00Z
35661, (REDFLANK SOLUTIONS),QSE,active,4715000.0,ZAR,ocds-9t57fa-93368,ocds-9t57fa-93368-2024-06-21T00:00:00Z
36364, (PRAETO TRADING),EME,active,199577961.0,ZAR,ocds-9t57fa-93371,ocds-9t57fa-93371-2024-06-21T00:00:00Z
34999, (MAPHOTEGO HOLDINGS),EME,active,8740000.0,ZAR,ocds-9t57fa-93457,ocds-9t57fa-93457-2024-06-21T00:00:00Z
41181, (EMP TRADING COMPANY),EME,active,7780000.0,ZAR,ocds-9t57fa-93470,ocds-9t57fa-93470-2024-06-21T00:00:00Z
35792, (GCWABAZA INVESTMENT),EME,active,17384950.0,ZAR,ocds-9t57fa-93767,ocds-9t57fa-93767-2024-06-28T00:00:00Z
40168, (AFRIRENT),GEN,active,253356159.0,ZAR,ocds-9t57fa-93989,ocds-9t57fa-93989-2024-06-28T00:00:00Z
36130, (FRANTINY TRADING ENTERPRISE),GEN,active,11865000.0,ZAR,ocds-9t57fa-94020,ocds-9t57fa-94020-2024-06-28T00:00:00Z
49092,ZABCOR,EME,active,27209000.0,ZAR,ocds-9t57fa-94072,ocds-9t57fa-94072-2024-06-28T00:00:00Z
50128,ONEWAY TECHNOLOGIES,EME,active,29056370.0,ZAR,ocds-9t57fa-94091,ocds-9t57fa-94091-2024-06-28T00:00:00Z
30741, (MYSY PROPERTY INVESTMENTS),EME,active,1736019.0,ZAR,ocds-9t57fa-94358,ocds-9t57fa-94358-2024-03-01T00:00:00Z
36338, (ZAMLON CIVIL AND PROJECTS),EME,active,21238970.0,ZAR,ocds-9t57fa-94514,ocds-9t57fa-94514-2024-07-05T00:00:00Z
37609, (PRO SECURE),EME,active,11464803072.0,ZAR,ocds-9t57fa-94519,ocds-9t57fa-94519-2024-07-05T00:00:00Z
33740, (9TH BIT CONSULTING),QSE,active,1101444445.0,ZAR,ocds-9t57fa-94541,ocds-9t57fa-94541-2024-07-05T00:00:00Z
35633, (THAVHA SERVICES),EME,active,0,ZAR,ocds-9t57fa-94587,ocds-9t57fa-94587-2024-07-05T00:00:00Z
34952, (IMITHA S SERVICE PROVIDER),EME,active,0,ZAR,ocds-9t57fa-94620,ocds-9t57fa-94620-2024-07-05T00:00:00Z
36941, (COMPUTRON WORLD),EME,active,42414300.0,ZAR,ocds-9t57fa-94632,ocds-9t57fa-94632-2024-07-05T00:00:00Z
36689, (MRWEBI CHARTERED ACCOUNTANTS),EME,active,57922050.0,ZAR,ocds-9t57fa-94637,ocds-9t57fa-94637-2024-07-05T00:00:00Z
39765,CONQUA INDUSTRIES,EME,active,0.0,ZAR,ocds-9t57fa-94666,ocds-9t57fa-94666-2024-07-05T00:00:00Z
32122, (IAN DICKIE AND COMPANY),EME,active,450000.0,ZAR,ocds-9t57fa-95092,ocds-9t57fa-95092-2024-07-12T00:00:00Z
37128, (CUMLAUDE INSTITUTE),EME,active,24850000.0,ZAR,ocds-9t57fa-95102,ocds-9t57fa-95102-2024-07-12T00:00:00Z
39612, (VENUS SECURITY INTERNATIONAL),QSE,active,2214407775.0,ZAR,ocds-9t57fa-95154,ocds-9t57fa-95154-2024-07-12T00:00:00Z
52967,KHONJWELIHLE,EME,active,749000.0,ZAR,ocds-9t57fa-95197,ocds-9t57fa-95197-2024-07-12T00:00:00Z
54611,TMT SERVICES AND SUPPLIES ,EME,active,6571452298.0,ZAR,ocds-9t57fa-95756,ocds-9t57fa-95756-2024-07-19T00:00:00Z
37408, (RAINBOW LIGHTING),EME,active,649418239.0,ZAR,ocds-9t57fa-95795,ocds-9t57fa-95795-2024-07-19T00:00:00Z
40252, (HOSI TECHNOLOGIES),EME,active,1341306267.0,ZAR,ocds-9t57fa-95816,ocds-9t57fa-95816-2024-07-19T00:00:00Z
38557, (NALEDI YA KANANA PROJECTS),EME,active,780748332.0,ZAR,ocds-9t57fa-95826,ocds-9t57fa-95826-2024-07-19T00:00:00Z
39133, (ABSA BANK),GEN,active,600000000.0,ZAR,ocds-9t57fa-95922,ocds-9t57fa-95922-2024-07-19T00:00:00Z
31611, (SIR MARCO),EME,active,177215.0,ZAR,ocds-9t57fa-96005,ocds-9t57fa-96005-2024-05-02T00:00:00Z
42404, (CENTREMARK ROADMARKING),QSE,active,494500000.0,ZAR,ocds-9t57fa-96522,ocds-9t57fa-96522-2024-07-26T00:00:00Z
45292, NEO TECHNOLOGIES,GEN,active,132567754.0,ZAR,ocds-9t57fa-96556,ocds-9t57fa-96556-2024-07-26T00:00:00Z
44396, LYRA SOUTHERN AFRICA,GEN,active,435931521.0,ZAR,ocds-9t57fa-96695,ocds-9t57fa-96695-2024-07-26T00:00:00Z
38386, (OMEGA RISK SOLUTIONS),GEN,active,1684980.0,ZAR,ocds-9t57fa-96706,ocds-9t57fa-96706-2024-07-26T00:00:00Z
40458, (GLAMARO),EME,active,848592666.0,ZAR,ocds-9t57fa-96741,ocds-9t57fa-96741-2024-07-26T00:00:00Z
48837,KNOWLEDGE TRANSLATION FOUNDATION,EME,active,94220000.0,ZAR,ocds-9t57fa-96885,ocds-9t57fa-96885-2024-08-02T00:00:00Z
39050, (KULUNGWANE DISTRIBUTION),QSE,active,2783000.0,ZAR,ocds-9t57fa-97170,ocds-9t57fa-97170-2024-08-02T00:00:00Z
40161, (CITYSAVE 518 TRADING),GEN,active,2571.0,ZAR,ocds-9t57fa-97292,ocds-9t57fa-97292-2024-08-02T00:00:00Z
43065, (MBANDU TRADING),EME,active,145732140.0,ZAR,ocds-9t57fa-97456,ocds-9t57fa-97456-2024-08-02T00:00:00Z
39454, (CH FIRE SERVICES),GEN,active,6878057.0,ZAR,ocds-9t57fa-98539,ocds-9t57fa-98539-2024-08-15T00:00:00Z
43491,XENOCORP 279,EME,active,900071.0,ZAR,ocds-9t57fa-98596,ocds-9t57fa-98596-2024-08-16T00:00:00Z
39995, (MOSIMA IT SOLUTIONS),EME,active,227546150.0,ZAR,ocds-9t57fa-98630,ocds-9t57fa-98630-2024-08-16T00:00:00Z
58516,BIO-RAD LABORATORIES,EME,active,2493364048.0,ZAR,ocds-9t57fa-98709,ocds-9t57fa-98709-2024-08-16T00:00:00Z
39144, (MAMADI AND COMPANY SA),EME,active,449428842.0,ZAR,ocds-9t57fa-98715,ocds-9t57fa-98715-2024-08-16T00:00:00Z
36211, (E'BEE'S FOOD DELIGHTS),EME,active,372000.0,ZAR,ocds-9t57fa-98728,ocds-9t57fa-98728-2024-08-16T00:00:00Z
50564,STARTUNE,GEN,active,2348311.0,ZAR,ocds-9t57fa-98742,ocds-9t57fa-98742-2024-08-16T00:00:00Z
35804, (MARCOPOLO MZANSI SUPPLIERS),EME,active,2684560.0,ZAR,ocds-9t57fa-98771,ocds-9t57fa-98771-2024-08-16T00:00:00Z
33469, (ISY HOLDINGS),EME,active,133110.0,ZAR,ocds-9t57fa-99105,ocds-9t57fa-99105-2024-06-28T00:00:00Z
33533, (PAPPILON LIFE AND BUSINESS COACHING),EME,active,1788000.0,ZAR,ocds-9t57fa-99339,ocds-9t57fa-99339-2024-05-10T00:00:00Z
40332, (MAYIBUYE I,EME,active,56647760.0,ZAR,ocds-9t57fa-99353,ocds-9t57fa-99353-2024-08-23T00:00:00Z
40292, (BIDVEST OFFICE),EME,active,15272520.0,ZAR,ocds-9t57fa-99370,ocds-9t57fa-99370-2024-08-22T00:00:00Z
40241, (GLOBAL SOLUTION DEVELOPMENT),EME,active,9660000.0,ZAR,ocds-9t57fa-99451,ocds-9t57fa-99451-2024-08-23T00:00:00Z
