id,name,main_ocid,main_id,awards_id
9276, (BIDVEST OFFICE),ocds-9t57fa-101990,ocds-9t57fa-101990-2022-12-23T00:00:00Z,35237
0,ORIZOE SERVICES,ocds-9t57fa-21546,ocds-9t57fa-21546-2022-04-29T00:00:00Z,2604
0,Indalo Group and Design,ocds-9t57fa-43633,ocds-9t57fa-43633-2022-12-15T00:00:00Z,10607
0,Funezakho Construction Contractor,ocds-9t57fa-43636,ocds-9t57fa-43636-2022-12-15T00:00:00Z,10612
0,LISHEMEMI TRADING AND PROJECTS,ocds-9t57fa-43691,ocds-9t57fa-43691-2022-12-15T00:00:00Z,16950
0,AMANANDA TRADING,ocds-9t57fa-43967,ocds-9t57fa-43967-2022-12-21T00:00:00Z,13530
0,NEO TECHNOLOGIES,ocds-9t57fa-50704,ocds-9t57fa-50704-2022-12-15T00:00:00Z,9840
0,CHARL WENUM,ocds-9t57fa-14868,ocds-9t57fa-14868-2022-01-21T00:00:00Z,3362
0,RAMCOM CAPE,ocds-9t57fa-15243,ocds-9t57fa-15243-2022-01-21T00:00:00Z,4605
0,ARUP ,ocds-9t57fa-15256,ocds-9t57fa-15256-2022-01-21T00:00:00Z,2886
0,FeverTreeConsulting,ocds-9t57fa-15307,ocds-9t57fa-15307-2022-01-21T00:00:00Z,4495
0,BATALALA CONSULTING ENGINEERS,ocds-9t57fa-16699,ocds-9t57fa-16699-2022-02-04T00:00:00Z,6174
0,LT Clinical Research,ocds-9t57fa-17292,ocds-9t57fa-17292-2022-02-11T00:00:00Z,3193
0,Medinel,ocds-9t57fa-17292,ocds-9t57fa-17292-2022-02-11T00:00:00Z,3212
0,SLR CONSULTING (SOUTH AFRICA),ocds-9t57fa-17962,ocds-9t57fa-17962-2022-02-18T00:00:00Z,11595
0,BLU TRANSFUXION LOGISTICS SOLUTION,ocds-9t57fa-18035,ocds-9t57fa-18035-2022-02-18T00:00:00Z,4135
0,QED-Quality Executive Development,ocds-9t57fa-18099,ocds-9t57fa-18099-2022-02-18T00:00:00Z,3659
0,FTA ENTERPRISES,ocds-9t57fa-18736,ocds-9t57fa-18736-2022-02-25T00:00:00Z,3253
0,PTV AFRICA,ocds-9t57fa-19184,ocds-9t57fa-19184-2022-03-11T00:00:00Z,1536
0,CAB HOLDINGS,ocds-9t57fa-19461,ocds-9t57fa-19461-2022-03-18T00:00:00Z,3031
0,TOLPLAN,ocds-9t57fa-19659,ocds-9t57fa-19659-2022-03-25T00:00:00Z,6116
0,MBONGO GROUP,ocds-9t57fa-19700,ocds-9t57fa-19700-2022-03-25T00:00:00Z,10608
0,MARTIN AND EAST,ocds-9t57fa-19916,ocds-9t57fa-19916-2022-04-01T00:00:00Z,3465
0,STELLENBOSCH PREMIER MANUFACTURERS,ocds-9t57fa-20227,ocds-9t57fa-20227-2022-04-08T00:00:00Z,16356
0,EPC CONSUMABLES,ocds-9t57fa-20388,ocds-9t57fa-20388-2022-04-14T00:00:00Z,4369
0,A-THERMAL RESOURCES,ocds-9t57fa-20402,ocds-9t57fa-20402-2022-04-14T00:00:00Z,4596
0,SILVER LAKE TRADING 305,ocds-9t57fa-20408,ocds-9t57fa-20408-2022-04-14T00:00:00Z,3497
0,Innovatink,ocds-9t57fa-20679,ocds-9t57fa-20679-2022-04-22T00:00:00Z,3871
0,THE VUVUZELA HOTLINE,ocds-9t57fa-21592,ocds-9t57fa-21592-2022-05-13T00:00:00Z,3599
0,PR CIVILS,ocds-9t57fa-22500,ocds-9t57fa-22500-2022-05-27T00:00:00Z,5255
0,IDI TECHNOLOGY SOLUTIONS,ocds-9t57fa-22512,ocds-9t57fa-22512-2022-05-27T00:00:00Z,3743
0,MB TRADING ENTERPRISE,ocds-9t57fa-22602,ocds-9t57fa-22602-2022-05-27T00:00:00Z,6130
0,MASSAMATIC,ocds-9t57fa-22978,ocds-9t57fa-22978-2022-06-03T00:00:00Z,5883
0,NZWALO INVESTMENTS,ocds-9t57fa-23482,ocds-9t57fa-23482-2022-06-10T00:00:00Z,8204
0,BATABILE CONSTRUCTION SERVICES,ocds-9t57fa-23616,ocds-9t57fa-23616-2022-06-10T00:00:00Z,9595
0,AE SOFT,ocds-9t57fa-23830,ocds-9t57fa-23830-2022-01-28T00:00:00Z,3028
0,ECM BUSINESS SERVICES,ocds-9t57fa-23970,ocds-9t57fa-23970-2022-06-17T00:00:00Z,3678
0,KATSEN CONSTRUCTION,ocds-9t57fa-24146,ocds-9t57fa-24146-2022-06-17T00:00:00Z,4595
0,PRICEWATERHOUSECOOPERS,ocds-9t57fa-24173,ocds-9t57fa-24173-2022-06-17T00:00:00Z,8301
0,ANDIMAHLE TRADING ENTERPRISE,ocds-9t57fa-24232,ocds-9t57fa-24232-2022-06-17T00:00:00Z,3401
0,Monde and Everlyn ,ocds-9t57fa-25342,ocds-9t57fa-25342-2022-07-01T00:00:00Z,3899
0,RONRE ELECTRICAL ENTERPRISES,ocds-9t57fa-25487,ocds-9t57fa-25487-2022-01-28T00:00:00Z,3237
0,Malindo Civil and Construction,ocds-9t57fa-25874,ocds-9t57fa-25874-2022-07-08T00:00:00Z,4603
0,RISK RELEASE,ocds-9t57fa-25884,ocds-9t57fa-25884-2022-07-08T00:00:00Z,8237
0,Mubvumela Corporation,ocds-9t57fa-25929,ocds-9t57fa-25929-2022-07-08T00:00:00Z,5587
0,MVUNO ADVISORY,ocds-9t57fa-25928,ocds-9t57fa-25928-2022-07-08T00:00:00Z,8305
0,BLACKSPOT AD AND DESIGN,ocds-9t57fa-25975,ocds-9t57fa-25975-2022-07-08T00:00:00Z,8792
0,LDMO TRADING,ocds-9t57fa-26380,ocds-9t57fa-26380-2022-07-15T00:00:00Z,4851
0,Mathelemusa Trading and Projects,ocds-9t57fa-26492,ocds-9t57fa-26492-2022-07-15T00:00:00Z,8680
105572, (PHANDU COMMUNICATIONS),ocds-9t57fa-26546,ocds-9t57fa-26546-2022-07-15T00:00:00Z,36664
0,EMPA STRUCTURES ,ocds-9t57fa-26983,ocds-9t57fa-26983-2022-07-15T00:00:00Z,11660
0,CHE ELEC ENG,ocds-9t57fa-27110,ocds-9t57fa-27110-2022-07-22T00:00:00Z,11884
0,ALL CENTRAL TRADING,ocds-9t57fa-27171,ocds-9t57fa-27171-2022-07-22T00:00:00Z,9273
0,MARTIN AND EAST,ocds-9t57fa-27799,ocds-9t57fa-27799-2022-07-29T00:00:00Z,9015
0,WASTE CARRIERS,ocds-9t57fa-27805,ocds-9t57fa-27805-2022-07-29T00:00:00Z,11954
0,AVUMILE FINANCE CONSTRUCTION AND PROPERTIES,ocds-9t57fa-27838,ocds-9t57fa-27838-2022-07-29T00:00:00Z,14222
0,SNAPP ARCHITECTS,ocds-9t57fa-27990,ocds-9t57fa-27990-2022-07-29T00:00:00Z,6093
0,SETSIBI IT SUPPORT SERVICES,ocds-9t57fa-28614,ocds-9t57fa-28614-2022-08-05T00:00:00Z,6607
0,Smartech Woman,ocds-9t57fa-28643,ocds-9t57fa-28643-2022-08-05T00:00:00Z,14654
0,PRINT CITY COMMUNICATIONS,ocds-9t57fa-28661,ocds-9t57fa-28661-2022-08-12T00:00:00Z,6350
0,HAMSA Consulting Engineers,ocds-9t57fa-28683,ocds-9t57fa-28683-2022-08-05T00:00:00Z,15761
0,MAXAL PROJECTS (SA),ocds-9t57fa-28715,ocds-9t57fa-28715-2022-08-05T00:00:00Z,11174
0,DAMIANS CONTRACTORS,ocds-9t57fa-29195,ocds-9t57fa-29195-2022-08-12T00:00:00Z,10082
0,GAP INFRASTRUCTURE CORPORATION,ocds-9t57fa-29226,ocds-9t57fa-29226-2022-08-12T00:00:00Z,6534
0,QUETZAL TRADING 116,ocds-9t57fa-29240,ocds-9t57fa-29240-2022-08-12T00:00:00Z,16254
0,SIYEJABULA TRADING,ocds-9t57fa-29274,ocds-9t57fa-29274-2022-08-12T00:00:00Z,17228
0,SIYEJABULA TRADING,ocds-9t57fa-29276,ocds-9t57fa-29276-2022-08-12T00:00:00Z,17219
0,UBE CONSTRUCTION,ocds-9t57fa-29289,ocds-9t57fa-29289-2022-08-12T00:00:00Z,8737
0,GABRIEL FRANCOIS HUGO,ocds-9t57fa-29322,ocds-9t57fa-29322-2022-08-12T00:00:00Z,4594
0,Razzmatazz Civil,ocds-9t57fa-29352,ocds-9t57fa-29352-2022-08-12T00:00:00Z,10277
0,CMC BAKWENA TRADING,ocds-9t57fa-30048,ocds-9t57fa-30048-2022-08-19T00:00:00Z,14234
0,Glamorous Communications,ocds-9t57fa-30094,ocds-9t57fa-30094-2022-08-19T00:00:00Z,10117
97107, (BENDREW TRADING),ocds-9t57fa-30193,ocds-9t57fa-30193-2022-08-19T00:00:00Z,29110
0,CONSTATIN INVESTMENTS,ocds-9t57fa-30223,ocds-9t57fa-30223-2022-08-19T00:00:00Z,16365
0,Kwen N Tee,ocds-9t57fa-30254,ocds-9t57fa-30254-2022-08-19T00:00:00Z,6724
0,BATTERY ELECTRONIC AND SECURITY TRADING,ocds-9t57fa-30687,ocds-9t57fa-30687-2022-08-25T00:00:00Z,4502
0,ICE GEE,ocds-9t57fa-30846,ocds-9t57fa-30846-2022-08-25T00:00:00Z,11108
0,BUZAPHI CONSTRUCTION,ocds-9t57fa-30869,ocds-9t57fa-30869-2022-08-26T00:00:00Z,8289
0,CIVIL ELEMENT,ocds-9t57fa-30901,ocds-9t57fa-30901-2022-08-26T00:00:00Z,12298
0,MAJEKO ENGINEERING,ocds-9t57fa-30895,ocds-9t57fa-30895-2022-08-26T00:00:00Z,6677
0,HIDRO-TECH SYSTEMS,ocds-9t57fa-30977,ocds-9t57fa-30977-2022-08-26T00:00:00Z,5116
0,A T C,ocds-9t57fa-31018,ocds-9t57fa-31018-2022-08-26T00:00:00Z,8729
0,MHLOBO HOLDINGS,ocds-9t57fa-31099,ocds-9t57fa-31099-2022-08-26T00:00:00Z,5169
0,KGOTLHETSA CONSULTING SERVICES,ocds-9t57fa-31629,ocds-9t57fa-31629-2022-07-22T00:00:00Z,4322
0,SIANA CONSULTING,ocds-9t57fa-31786,ocds-9t57fa-31786-2022-09-02T00:00:00Z,6574
0,PERE AND PHILLIPS,ocds-9t57fa-31856,ocds-9t57fa-31856-2022-09-02T00:00:00Z,9600
0,SIPHUMELELE GENERAL SERVICES.,ocds-9t57fa-31905,ocds-9t57fa-31905-2022-09-02T00:00:00Z,10835
0,VOX TELECOMMUNICATIONS,ocds-9t57fa-31974,ocds-9t57fa-31974-2022-09-02T00:00:00Z,6742
0,Mote Bussiness Solutions,ocds-9t57fa-31992,ocds-9t57fa-31992-2022-09-02T00:00:00Z,4719
0,NEDBANK,ocds-9t57fa-32483,ocds-9t57fa-32483-2022-09-08T00:00:00Z,13175
0,RAKOMA AND ASSOCIATES,ocds-9t57fa-32512,ocds-9t57fa-32512-2022-09-09T00:00:00Z,7816
0,CHE ELEC ENG,ocds-9t57fa-32566,ocds-9t57fa-32566-2022-09-09T00:00:00Z,13867
0,ME Builders and Sons,ocds-9t57fa-32609,ocds-9t57fa-32609-2022-09-09T00:00:00Z,9121
0,ACTIVE PHAMBILI CIVILS,ocds-9t57fa-32629,ocds-9t57fa-32629-2022-09-09T00:00:00Z,7051
0,MOBILE TELEPHONE NETWORKS,ocds-9t57fa-32694,ocds-9t57fa-32694-2022-09-09T00:00:00Z,23019
0,Switch Up Investment,ocds-9t57fa-33293,ocds-9t57fa-33293-2022-09-16T00:00:00Z,8704
0,Liliso Guards Security And Cleaning,ocds-9t57fa-33539,ocds-9t57fa-33539-2022-09-16T00:00:00Z,8361
0,NOLADA 8,ocds-9t57fa-33546,ocds-9t57fa-33546-2022-09-16T00:00:00Z,10695
0,Nutech Industrial,ocds-9t57fa-33629,ocds-9t57fa-33629-2022-09-16T00:00:00Z,5329
0,Hazrisk Consulting ,ocds-9t57fa-33669,ocds-9t57fa-33669-2022-09-16T00:00:00Z,8741
0,REGGIE AND PARTNERS CONSTRUCTION AND TRADING ,ocds-9t57fa-34259,ocds-9t57fa-34259-2022-09-23T00:00:00Z,9357
0,BATATU ELECTRICAL,ocds-9t57fa-34410,ocds-9t57fa-34410-2022-09-23T00:00:00Z,23729
0,SPECTRUM COMMUNICATIONS,ocds-9t57fa-34485,ocds-9t57fa-34485-2022-09-23T00:00:00Z,17095
0,Eastside group,ocds-9t57fa-34817,ocds-9t57fa-34817-2022-07-01T00:00:00Z,4774
0,ACTOPHAMBILI ROADS,ocds-9t57fa-35124,ocds-9t57fa-35124-2022-09-30T00:00:00Z,11719
0,BLACKMASH,ocds-9t57fa-35141,ocds-9t57fa-35141-2022-09-30T00:00:00Z,7047
0,GLOBAL SOLUTION DEVELOPMENT,ocds-9t57fa-35181,ocds-9t57fa-35181-2022-09-30T00:00:00Z,14093
441061, (NGAATENDWE TRADING),ocds-9t57fa-35314,ocds-9t57fa-35314-2022-09-30T00:00:00Z,26828
0,Qcobs,ocds-9t57fa-35645,ocds-9t57fa-35645-2022-10-07T00:00:00Z,9572
0,CHM VUWANI COMPUTER SOLUTIONS,ocds-9t57fa-35899,ocds-9t57fa-35899-2022-08-25T00:00:00Z,5597
420602, (ACTOPHAMBILI ROADS),ocds-9t57fa-35902,ocds-9t57fa-35902-2022-10-07T00:00:00Z,27828
0,LEHUNA ENGINEERING SERVICES,ocds-9t57fa-35916,ocds-9t57fa-35916-2022-10-07T00:00:00Z,12326
45122, (TRIVIRON PROJECT MANAGEMENT),ocds-9t57fa-36020,ocds-9t57fa-36020-2022-10-07T00:00:00Z,40205
0,TELKOM SA,ocds-9t57fa-36100,ocds-9t57fa-36100-2022-10-07T00:00:00Z,5686
0,VST CONSULTING ENGINEERS,ocds-9t57fa-36691,ocds-9t57fa-36691-2022-10-14T00:00:00Z,15093
0,Umbele Ogwansile Trading Enterprise,ocds-9t57fa-37347,ocds-9t57fa-37347-2022-10-21T00:00:00Z,11359
0,Roadmac Surfacing,ocds-9t57fa-37366,ocds-9t57fa-37366-2022-10-21T00:00:00Z,13792
0,NOVUS3,ocds-9t57fa-37400,ocds-9t57fa-37400-2022-10-21T00:00:00Z,13769
0,ROADMAC SURFACING CAPE,ocds-9t57fa-37496,ocds-9t57fa-37496-2022-10-21T00:00:00Z,13561
0,TECHEX DIGITAL  SOLUTIONS,ocds-9t57fa-37524,ocds-9t57fa-37524-2022-10-21T00:00:00Z,15910
0,Cool Makers Trading ,ocds-9t57fa-37543,ocds-9t57fa-37543-2022-10-21T00:00:00Z,9024
0,RTH JOINT VENTURE,ocds-9t57fa-37592,ocds-9t57fa-37592-2022-10-21T00:00:00Z,14517
0,OKS INVESTMENT 2009,ocds-9t57fa-37658,ocds-9t57fa-37658-2022-10-21T00:00:00Z,8044
0,Tshifcon,ocds-9t57fa-37717,ocds-9t57fa-37717-2022-07-01T00:00:00Z,7971
0,NETWORX FOR CAREER DEVELOPMENT,ocds-9t57fa-38151,ocds-9t57fa-38151-2022-10-28T00:00:00Z,10074
0,ASLA KONSTRUKSIE,ocds-9t57fa-38240,ocds-9t57fa-38240-2022-10-28T00:00:00Z,13939
0,RAUBEX BUILDING,ocds-9t57fa-38256,ocds-9t57fa-38256-2022-10-28T00:00:00Z,14153
35185, (OMA CHARTERED ACCOUNTANTS),ocds-9t57fa-38336,ocds-9t57fa-38336-2022-10-28T00:00:00Z,38002
0,CONFIGURATION SOLUTIONS,ocds-9t57fa-38830,ocds-9t57fa-38830-2022-11-04T00:00:00Z,18697
0,Phalalang Business Enterprise,ocds-9t57fa-38964,ocds-9t57fa-38964-2022-11-04T00:00:00Z,8428
0,LEAFY SPACE,ocds-9t57fa-38997,ocds-9t57fa-38997-2022-11-04T00:00:00Z,12657
0,CYMANTIA LIZTY-ANN CARELSE,ocds-9t57fa-39074,ocds-9t57fa-39074-2022-11-04T00:00:00Z,8102
912472,SNOW LINE TRADING 630,ocds-9t57fa-39149,ocds-9t57fa-39149-2022-11-04T00:00:00Z,54348
0,SIZWE AFRICA IT GROUP,ocds-9t57fa-39170,ocds-9t57fa-39170-2022-11-04T00:00:00Z,19918
0,Smith Tabata ,ocds-9t57fa-39796,ocds-9t57fa-39796-2022-11-11T00:00:00Z,9255
0,TSHANI CONSULTING,ocds-9t57fa-39884,ocds-9t57fa-39884-2022-11-11T00:00:00Z,9382
0,ILEARN CORPORATE SERVICES,ocds-9t57fa-39989,ocds-9t57fa-39989-2022-11-11T00:00:00Z,13724
0,TSHIRELETSO MULTI-SKILLS AND TRAINING,ocds-9t57fa-40059,ocds-9t57fa-40059-2022-11-11T00:00:00Z,12995
0,LENGOAF PROJECTS,ocds-9t57fa-40740,ocds-9t57fa-40740-2022-11-18T00:00:00Z,11488
0,BLACKBIRD TRADING 480,ocds-9t57fa-40959,ocds-9t57fa-40959-2022-11-18T00:00:00Z,10359
0,Executive Pro Active Security Services,ocds-9t57fa-40978,ocds-9t57fa-40978-2022-11-18T00:00:00Z,9011
0,KARL STORZ ENDOSCOPY (SOUTH AFRICA),ocds-9t57fa-41015,ocds-9t57fa-41015-2022-11-18T00:00:00Z,7783
0,BVI CONSULTING ENGINEERS NORTHERN CAPE,ocds-9t57fa-41063,ocds-9t57fa-41063-2022-11-18T00:00:00Z,9806
0,BIDVEST PAPERPLUS,ocds-9t57fa-41134,ocds-9t57fa-41134-2022-11-18T00:00:00Z,8827
0,Ashsons Outfitters,ocds-9t57fa-41179,ocds-9t57fa-41179-2022-11-18T00:00:00Z,13111
0,Datacentrix,ocds-9t57fa-41884,ocds-9t57fa-41884-2022-11-25T00:00:00Z,10217
0,ROMH CONSULTING,ocds-9t57fa-41946,ocds-9t57fa-41946-2022-11-25T00:00:00Z,13776
0,MASANA - MASHOLD,ocds-9t57fa-41976,ocds-9t57fa-41976-2022-11-25T00:00:00Z,8626
0,Lockdown IT,ocds-9t57fa-41992,ocds-9t57fa-41992-2022-11-25T00:00:00Z,11895
0,HIDRO-TECH SYSTEMS,ocds-9t57fa-42083,ocds-9t57fa-42083-2022-11-25T00:00:00Z,13918
157312, (MOBENI INTEGRATED SYSTEMS),ocds-9t57fa-42509,ocds-9t57fa-42509-2022-12-02T00:00:00Z,29772
0,LATHISO CONSULTING ENGINEERS,ocds-9t57fa-42525,ocds-9t57fa-42525-2022-12-02T00:00:00Z,11844
0,RADIOF,ocds-9t57fa-42538,ocds-9t57fa-42538-2022-12-02T00:00:00Z,16368
0,LITHABA-BASADI INVESTMENTS,ocds-9t57fa-42542,ocds-9t57fa-42542-2022-12-02T00:00:00Z,16346
0,SNA CIVIL AND STRUCTURAL ENGINEERS,ocds-9t57fa-42568,ocds-9t57fa-42568-2022-12-02T00:00:00Z,12126
0,SPT CONSULTING,ocds-9t57fa-43073,ocds-9t57fa-43073-2022-12-09T00:00:00Z,11228
0,DOWN TOUCH INVESTMENTS,ocds-9t57fa-43215,ocds-9t57fa-43215-2022-12-09T00:00:00Z,12841
0,Nihka Technology Group,ocds-9t57fa-43228,ocds-9t57fa-43228-2022-12-09T00:00:00Z,11510
0,SIYANDANOMBU TRADING ENTERPRISE,ocds-9t57fa-43256,ocds-9t57fa-43256-2022-12-09T00:00:00Z,13674
0,Modise Protection Services,ocds-9t57fa-43272,ocds-9t57fa-43272-2022-12-09T00:00:00Z,15498
0,LCS Group Developers,ocds-9t57fa-43655,ocds-9t57fa-43655-2022-12-15T00:00:00Z,10655
0,AMANDLAGCF CONSTRUCTION ,ocds-9t57fa-43758,ocds-9t57fa-43758-2022-12-15T00:00:00Z,11839
0,C AND B DICKENS TRANSPORT AND PLANT HIRE,ocds-9t57fa-43827,ocds-9t57fa-43827-2022-12-15T00:00:00Z,17149
87233,ACTOM,ocds-9t57fa-44031,ocds-9t57fa-44031-2022-12-29T00:00:00Z,57263
0,REMONE PRINTING AND PROJECT,ocds-9t57fa-47094,ocds-9t57fa-47094-2022-08-26T00:00:00Z,8562
0,EPC CONSUMABLES ,ocds-9t57fa-49413,ocds-9t57fa-49413-2022-08-26T00:00:00Z,9429
0,Zwamadzanga General Trading,ocds-9t57fa-51374,ocds-9t57fa-51374-2022-11-25T00:00:00Z,10306
0,Linked Stationery,ocds-9t57fa-52021,ocds-9t57fa-52021-2022-10-07T00:00:00Z,10690
22208,GENBIZ TRADING 1001,ocds-9t57fa-143560,ocds-9t57fa-143560-2022-06-24T00:00:00Z,59581
0,Marcus Medical,ocds-9t57fa-14760,ocds-9t57fa-14760-2022-01-14T00:00:00Z,2771
0,WATSON CONSULTING ENGINEERS,ocds-9t57fa-15795,ocds-9t57fa-15795-2022-01-28T00:00:00Z,5983
0,WASTE CARRIERS,ocds-9t57fa-15929,ocds-9t57fa-15929-2022-01-28T00:00:00Z,5881
129741, (CIVILS 2000),ocds-9t57fa-16062,ocds-9t57fa-16062-2022-01-28T00:00:00Z,30127
0,SANKOFA INSURANCE BROKERS,ocds-9t57fa-16676,ocds-9t57fa-16676-2022-02-04T00:00:00Z,2690
0,CENTURION VISION DEVELOPMENT,ocds-9t57fa-16695,ocds-9t57fa-16695-2022-02-04T00:00:00Z,4166
0,ROADMAC SURFACING CAPE,ocds-9t57fa-17209,ocds-9t57fa-17209-2022-02-11T00:00:00Z,10293
0,ZAI CONSULTANTS,ocds-9t57fa-17305,ocds-9t57fa-17305-2022-02-11T00:00:00Z,6045
0,PREDUSE PROJECTS,ocds-9t57fa-17385,ocds-9t57fa-17385-2022-02-12T00:00:00Z,3053
0,V3 CONSULTING ENGINEERS,ocds-9t57fa-19364,ocds-9t57fa-19364-2022-03-18T00:00:00Z,25157
0,A T C,ocds-9t57fa-19643,ocds-9t57fa-19643-2022-03-25T00:00:00Z,6884
72738, (MPHANGWA CONTRACTING AND TRADING),ocds-9t57fa-19908,ocds-9t57fa-19908-2022-04-01T00:00:00Z,29602
0,T and Z CONSTRUCTION,ocds-9t57fa-20364,ocds-9t57fa-20364-2022-04-14T00:00:00Z,2646
0,ATUBA CONSTRUCTION,ocds-9t57fa-20399,ocds-9t57fa-20399-2022-04-14T00:00:00Z,9497
0,Universal Knowledge Software ,ocds-9t57fa-20457,ocds-9t57fa-20457-2022-04-14T00:00:00Z,8952
0,D2SL STEEL PROJECTS,ocds-9t57fa-21219,ocds-9t57fa-21219-2022-05-05T00:00:00Z,3301
0,KUNENE MAKOPO RISK SOLUTIONS,ocds-9t57fa-21671,ocds-9t57fa-21671-2022-05-14T00:00:00Z,3732
0,BRILLIANT TELECOMMUNICATIONS,ocds-9t57fa-22138,ocds-9t57fa-22138-2022-05-20T00:00:00Z,15264
324611, (CLIVES TRANSPORT),ocds-9t57fa-22624,ocds-9t57fa-22624-2022-05-28T00:00:00Z,28592
0,SONITAS AD VITAM,ocds-9t57fa-23052,ocds-9t57fa-23052-2022-06-03T00:00:00Z,4997
420019, (ChangeAbility),ocds-9t57fa-23566,ocds-9t57fa-23566-2022-06-11T00:00:00Z,37666
6679, UBUNTU TECHNOLOGY,ocds-9t57fa-24159,ocds-9t57fa-24159-2022-06-17T00:00:00Z,47282
0,DESIGNTEC PRINTING,ocds-9t57fa-24710,ocds-9t57fa-24710-2022-06-24T00:00:00Z,5809
0,ABH LOGISTICS,ocds-9t57fa-24736,ocds-9t57fa-24736-2022-06-24T00:00:00Z,16386
0,FIRST TECHNOLOGY,ocds-9t57fa-24756,ocds-9t57fa-24756-2022-06-24T00:00:00Z,14306
0,CREDO BUSINESS COLLEGE,ocds-9t57fa-24764,ocds-9t57fa-24764-2022-06-24T00:00:00Z,6707
0,Khazimlamisoyetho Trading and Projects,ocds-9t57fa-24797,ocds-9t57fa-24797-2022-06-24T00:00:00Z,9124
0,AFRICAN OXYGEN,ocds-9t57fa-24812,ocds-9t57fa-24812-2022-06-24T00:00:00Z,5933
40882, (WEIRD INDUSTRIES),ocds-9t57fa-24851,ocds-9t57fa-24851-2022-06-24T00:00:00Z,40207
0,ZINEBIZ,ocds-9t57fa-25090,ocds-9t57fa-25090-2022-07-01T00:00:00Z,6706
0,GUBHUZA 3 TRADING,ocds-9t57fa-25394,ocds-9t57fa-25394-2022-07-01T00:00:00Z,6464
0,Motswagae Holding,ocds-9t57fa-25411,ocds-9t57fa-25411-2022-07-01T00:00:00Z,14086
0,ZINKAMBA TRADING 1003,ocds-9t57fa-25446,ocds-9t57fa-25446-2022-07-01T00:00:00Z,5829
0,OPTRON,ocds-9t57fa-25896,ocds-9t57fa-25896-2022-07-08T00:00:00Z,5000
0,ISIPHO CAPITAL MOTORS,ocds-9t57fa-25999,ocds-9t57fa-25999-2022-07-08T00:00:00Z,16577
0,MARTIN ALL YOU NEED SERVICES,ocds-9t57fa-26560,ocds-9t57fa-26560-2022-07-15T00:00:00Z,5264
0,TTR080914,ocds-9t57fa-27126,ocds-9t57fa-27126-2022-07-22T00:00:00Z,4670
0,METROPOLITAN HEALTH CORPORATE,ocds-9t57fa-27188,ocds-9t57fa-27188-2022-07-22T00:00:00Z,6664
0,TLAFARI TRADING AND PROJECTS,ocds-9t57fa-27266,ocds-9t57fa-27266-2022-07-23T00:00:00Z,8323
0,BATSINI,ocds-9t57fa-28545,ocds-9t57fa-28545-2022-04-08T00:00:00Z,3831
0,Delta Property Fund,ocds-9t57fa-28692,ocds-9t57fa-28692-2022-08-05T00:00:00Z,11166
0,NEW HORIZON METALS,ocds-9t57fa-28727,ocds-9t57fa-28727-2022-08-12T00:00:00Z,18097
0,AMANDLAGCF CONSTRUCTION,ocds-9t57fa-30879,ocds-9t57fa-30879-2022-08-26T00:00:00Z,7901
0,LUSELO PROJECTS,ocds-9t57fa-31013,ocds-9t57fa-31013-2022-08-26T00:00:00Z,19165
0,ALIJAC HIRING SERVICES,ocds-9t57fa-31987,ocds-9t57fa-31987-2022-09-02T00:00:00Z,9260
0,SAMCHO CLEANING SERVICES,ocds-9t57fa-32014,ocds-9t57fa-32014-2022-09-03T00:00:00Z,20346
0,MORALLA CONSULTING ENGINEERS,ocds-9t57fa-32595,ocds-9t57fa-32595-2022-09-09T00:00:00Z,11663
0,Ancorley-Gebou,ocds-9t57fa-32610,ocds-9t57fa-32610-2022-09-09T00:00:00Z,6649
0,Naidu Consulting,ocds-9t57fa-32628,ocds-9t57fa-32628-2022-09-09T00:00:00Z,8675
0,P W I corporate training,ocds-9t57fa-32646,ocds-9t57fa-32646-2022-09-09T00:00:00Z,10325
0,TMT SERVICES AND SUPPLIES,ocds-9t57fa-33459,ocds-9t57fa-33459-2022-09-16T00:00:00Z,14342
0,KAZIN TRADING 5,ocds-9t57fa-33769,ocds-9t57fa-33769-2022-06-24T00:00:00Z,4625
0,INNOVO NETWORKS,ocds-9t57fa-34434,ocds-9t57fa-34434-2022-09-23T00:00:00Z,6880
0,LETHETSA  SMITH,ocds-9t57fa-34473,ocds-9t57fa-34473-2022-09-23T00:00:00Z,8031
0,Ndonga Investments,ocds-9t57fa-35780,ocds-9t57fa-35780-2022-06-24T00:00:00Z,4962
0,Servest,ocds-9t57fa-36258,ocds-9t57fa-36258-2022-06-24T00:00:00Z,5027
15770, (TSHIPEMBE MZANSI PROJECTS),ocds-9t57fa-36703,ocds-9t57fa-36703-2022-10-14T00:00:00Z,29534
0,MONTOZA ENGINEERING PROJECTS 10,ocds-9t57fa-37550,ocds-9t57fa-37550-2022-10-22T00:00:00Z,11446
0,FRESENIUS KABI SOUTH AFRICA,ocds-9t57fa-37578,ocds-9t57fa-37578-2022-10-21T00:00:00Z,11231
0,JONTY ENGINEERING AND TRADING SA,ocds-9t57fa-37605,ocds-9t57fa-37605-2022-10-21T00:00:00Z,6944
0,BUREWA TRADING 84,ocds-9t57fa-38409,ocds-9t57fa-38409-2022-10-28T00:00:00Z,18371
0,BROADBAND INFRACO,ocds-9t57fa-39191,ocds-9t57fa-39191-2022-11-04T00:00:00Z,13045
